"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1975
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
;;Gewinnzahlen in;;;;;;Zu-;Spieleinsatz;6 Treffer;; 5 Treffer +;;5 Treffer;;4 Treffer;;3 Treffer;
VA;1975;gezogener Reihenfolge;;;;;;satz-;;;;Zusatzzahl;;;;;;;
;;;;;;;;zahl;DM;Gewinne;DM;Gewinne;    DM;Gewinne;  DM;Gewinne;DM;Gewinne;DM
35.;30.08.;8 ;38 ;32 ;39 ;27 ;12 ;49 ;61.098.785,00 ;6  x  ;763.734,80 ;47  x  ;48.749,00 ;2.109  x     ;3.259,15 ;127.803  x    ;53,75 ;2.398.575  x;4,10  
36.;06.09.;7 ;16 ;32 ;46 ;13 ;40 ;45 ;62.618.008,00 ;12  x  ;391.362,55 ;21  x  ;111.817,85 ;2.329  x     ;3.024,65 ;118.170  x    ;59,60 ;2.172.277  x;4,65  
37.;13.09.;35 ;42 ;2 ;19 ;18 ;5 ;13 ;61.614.577,50 ;8  x  ;577.636,65 ;37  x  ;62.447,20 ;2.269  x     ;3.054,90 ;121.874  x    ;56,85 ;2.251.242  x;4,40  
38.;20.09.;44 ;32 ;4 ;12 ;30 ;14 ;1 ;61.497.528,50 ;4  x  ;1.153.078,65 ;22  x  ;104.825,30 ;2.026  x     ;3.414,80 ;113.709  x    ;60,80 ;2.152.379  x;4,60  
39.;27.09.;16 ;17 ;33 ;40 ;26 ;31 ;10 ;61.843.449,50 ;7  x  ;662.608,35 ;58  x  ;39.984,95 ;2.555  x     ;2.723,00 ;153.721  x    ;45,25 ;2.491.877  x;4,00  
40.;04.10.;35 ;18 ;15 ;7 ;41 ;44 ;6 ;62.538.957,00 ;7  x  ;670.060,25 ;20  x  ;117.260,50 ;1.621  x     ;4.340,30 ;94.456  x    ;74,45 ;1.897.206  x;5,35  
41.;11.10.;8 ;1 ;43 ;10 ;45 ;6 ;19 ;62.751.334,50 ;7  x  ;672.335,70 ;56  x  ;42.020,95 ;1.387  x     ;5.089,75 ;84.830  x    ;83,20 ;1.795.967  x;5,65  
42.;18.10.;30 ;17 ;47 ;40 ;32 ;37 ;46 ;62.679.660,50 ;7  x  ;671.567,75 ;34  x  ;69.131,95 ;2.166  x     ;3.255,50 ;126.308  x    ;55,80 ;2.277.447  x;4,45  
43.;25.10.;32 ;8 ;38 ;40 ;27 ;21 ;30 ;62.663.864,50 ;4  x  ;1.174.947,45 ;47  x  ;49.997,75 ;2.282  x     ;3.089,25 ;133.100  x    ;52,95 ;2.274.854  x;4,45  
44.;01.11.;3 ;32 ;27 ;34 ;33 ;16 ;25 ;64.070.703,00 ;6  x  ;800.883,75 ;36  x  ;66.740,30 ;1.728  x     ;4.171,25 ;123.742  x    ;58,20 ;2.442.179  x;4,25  
45.;08.11.;12 ;44 ;35 ;39 ;11 ;4 ;28 ;64.703.645,00 ;2  x  ;1.500.000,00 ;63  x  ;67.923,15 ;1.758  x     ;4.140,55 ;109.487  x    ;66,45 ;2.227.454  x;4,70  
46.;15.11.;13 ;44 ;16 ;7 ;26 ;46 ;8 ;65.044.429,50 ;3  x  ;1.500.000,00 ;28  x  ;100.624,90 ;2.515  x     ;2.909,50 ;146.103  x    ;50,05 ;2.263.413  x;4,65  
47.;22.11.;16 ;4 ;5 ;44 ;18 ;24 ;7 ;64.735.379,50 ;5  x  ;971.030,65 ;31  x  ;78.308,90 ;1.550  x     ;4.698,50 ;109.816  x    ;66,30 ;2.207.463  x;4,75  
48.;29.11.;19 ;14 ;20 ;43 ;2 ;32 ;40 ;66.771.540,00 ;8  x  ;625.983,15 ;47  x  ;53.275,15 ;2.381  x     ;3.154,85 ;129.541  x    ;57,95 ;2.353.508  x;4,60  
49.;06.12.;22 ;8 ;14 ;36 ;2 ;5 ;28 ;75.149.236,50 ;8  x  ;704.524,05 ;140  x  ;20.129,25 ;2.825  x     ;2.992,65 ;154.031  x    ;54,85 ;2.553.057  x;4,75  
50.;13.12.;39 ;35 ;31 ;37 ;46 ;29 ;45 ;67.960.842,00 ;5  x  ;1.019.412,60 ;74  x  ;34.439,60 ;3.340  x     ;2.289,10 ;118.188  x    ;64,65 ;2.019.368  x;5,45  
51.;20.12.;37 ;3 ;23 ;7 ;44 ;25 ;19 ;68.244.116,00 ;15  x  ;341.220,55 ;123  x  ;20.806,10 ;3.317  x     ;2.314,55 ;164.770  x    ;46,55 ;2.840.148  x;3,90  
52.;27.12.;13 ;45 ;25 ;2 ;35 ;46 ;47 ;59.696.886,50 ;4  x  ;1.119.316,60 ;33  x  ;67.837,35 ;2.128  x     ;3.155,95 ;107.669  x    ;62,35 ;1.795.379  x;5,40  
;;;;;;;;;;;;;;;;;;;
