LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2008;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;28.06.;SA;46;30;5;7;9;21;43;6;54.589.839,75  ;JP;3.877.674,80  ;7  x  ;311.941,90  ;24  x  ;56.864,40  ;1.784  x  ;1.988,90  ;2.667  x  ;204,60  ;89.590  x  ;30,40  ;75.537  x  ;28,90  ;1.468.523  x  ;8,10  ;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Kalenderwoche 2008;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;;;Gewinnzahlen in;;;;;;Zu-;Su-;Spieleinsatz;6 Treffer und Superzahl;;6 Treffer;; 5 Treffer + Zusatzzahl;;5 Treffer;;4 Treffer + Zusatzzahl;;4 Treffer;;3 Treffer + Zusatzzahl ;;3 Treffer;;;;;;;
KW;2008;Ziehung;gezogener Reihenfolge;;;;;;satz-;per-;;Gewinne/;;Gewinne/;;;;;;;;;;;;;;;;;;;
;;;;;;;;;zahl;zahl;Euro;Jackpot;Euro;Jackpot;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;;;;;;
27.;02.07.;MI;1;23;9;12;27;22;6;6;26.573.563,50  ;3  x  ;1.735.450,90  ;3  x  ;354.314,10  ;48  x  ;13.840,30  ;934  x  ;1.849,30  ;3.374  x  ;78,70  ;41.248  x  ;32,20  ;74.912  x  ;14,10  ;670.168  x  ;8,70  ;;;;;;
;05.07.;SA;42;11;49;7;6;15;16;2;54.045.732,00  ;1  x  ;2.702.286,60  ;3  x  ;720.609,70  ;22  x  ;61.415,60  ;1.232  x  ;2.851,40  ;2.356  x  ;229,30  ;64.686  x  ;41,70  ;75.578  x  ;28,60  ;1.254.227  x  ;9,40  ;;;;;;
28.;09.07.;MI;11;34;12;9;44;21;24;4;23.204.421,00  ;JP;1.160.221,00  ;1  x  ;928.176,80  ;23  x  ;25.222,10  ;438  x  ;3.443,50  ;2.283  x  ;101,60  ;27.183  x  ;42,60  ;56.380  x  ;16,40  ;521.116  x  ;9,70  ;;;;;;
;12.07.;SA;40;22;27;4;2;10;7;7;54.994.782,75  ;1  x  ;3.909.960,10  ;6  x  ;366.631,80  ;51  x  ;26.958,20  ;1.585  x  ;2.255,30  ;5.473  x  ;100,40  ;78.713  x  ;34,90  ;136.115  x  ;16,10  ;1.317.490  x  ;9,10  ;;;;;;
29.;16.07.;MI;15;24;32;17;37;27;34;2;23.033.591,25  ;JP;1.151.679,50  ;3  x  ;307.114,50  ;19  x  ;30.307,30  ;645  x  ;2.321,20  ;1.590  x  ;144,80  ;33.908  x  ;33,90  ;39.718  x  ;23,10  ;560.035  x  ;9,00  ;;;;;;
;19.07.;SA;15;41;38;20;43;8;29;0;54.538.104,00  ;JP;3.878.584,70  ;5  x  ;436.304,80  ;26  x  ;52.440,40  ;866  x  ;4.093,50  ;2.397  x  ;227,50  ;47.162  x  ;57,80  ;73.923  x  ;29,50  ;921.832  x  ;13,00  ;;;;;;
30.;23.07.;MI;22;2;38;42;15;25;3;4;24.682.083,00  ;1  x  ;5.112.688,80  ;1  x  ;987.283,30  ;15  x  ;41.136,80  ;470  x  ;3.413,40  ;1.097  x  ;224,90  ;25.245  x  ;48,80  ;35.210  x  ;28,00  ;472.486  x  ;11,40  ;;;;;;
;26.07.;SA;44;47;49;12;10;15;19;4;52.687.522,50  ;JP;2.634.376,10  ;7  x  ;301.071,50  ;22  x  ;59.872,10  ;859  x  ;3.986,80  ;2.664  x  ;197,70  ;46.875  x  ;56,20  ;81.155  x  ;25,90  ;971.485  x  ;11,90  ;;;;;;
31.;30.07.;MI;36;23;4;29;25;45;13;0;23.668.678,50  ;JP;3.817.810,00  ;1  x  ;946.747,10  ;10  x  ;59.171,60  ;374  x  ;4.113,50  ;1.241  x  ;190,70  ;21.231  x  ;55,70  ;37.217  x  ;25,40  ;434.849  x  ;11,90  ;;;;;;
;02.08.;SA;4;1;16;46;35;34;8;5;56.058.750,00  ;1  x  ;6.620.747,50  ;3  x  ;747.450,00  ;31  x  ;45.208,60  ;859  x  ;4.241,90  ;2.624  x  ;213,60  ;54.727  x  ;51,20  ;78.220  x  ;28,60  ;1.024.344  x  ;12,00  ;;;;;;
32.;06.08.;MI;28;17;22;29;40;4;44;3;22.993.578,00  ;JP;1.149.678,90  ;1  x  ;919.743,10  ;11  x  ;52.258,10  ;475  x  ;3.146,40  ;1.386  x  ;165,80  ;26.073  x  ;44,00  ;33.663  x  ;27,30  ;473.446  x  ;10,60  ;;;;;;
;09.08.;SA;26;16;30;37;42;38;5;1;54.289.108,50  ;JP;3.864.134,30  ;1  x  ;2.171.564,30  ;41  x  ;33.103,10  ;991  x  ;3.560,80  ;3.836  x  ;141,50  ;59.988  x  ;45,20  ;94.243  x  ;23,00  ;1.110.864  x  ;10,70  ;;;;;;
33.;13.08.;MI;4;45;26;41;14;32;19;2;25.041.813,75  ;JP;5.116.224,90  ;6  x  ;166.945,40  ;23  x  ;27.219,30  ;696  x  ;2.338,60  ;1.737  x  ;144,10  ;30.970  x  ;40,40  ;43.527  x  ;23,00  ;528.592  x  ;10,40  ;;;;;;
;16.08.;SA;1;8;36;22;42;19;28;1;57.281.183,25  ;JP;7.980.284,00  ;10  x  ;229.124,70  ;38  x  ;37.684,90  ;1.325  x  ;2.810,00  ;5.377  x  ;106,50  ;70.801  x  ;40,40  ;86.348  x  ;26,50  ;1.140.178  x  ;11,00  ;;;;;;
34.;20.08.;MI;40;15;36;19;16;28;41;7;28.885.728,75  ;JP;9.424.570,40  ;1  x  ;1.155.429,10  ;10  x  ;72.214,30  ;425  x  ;4.417,80  ;1.071  x  ;269,70  ;26.253  x  ;55,00  ;34.250  x  ;33,70  ;520.234  x  ;12,20  ;;;;;;
;23.08.;SA;43;26;4;28;10;20;37;7;62.850.382,50  ;JP;12.567.089,50  ;3  x  ;838.005,10  ;36  x  ;43.646,00  ;1.206  x  ;3.387,40  ;4.138  x  ;151,80  ;69.088  x  ;45,40  ;89.674  x  ;28,00  ;1.301.275  x  ;10,60  ;;;;;;
35.;27.08.;MI;31;29;20;33;18;15;8;9;35.671.952,25  ;1  x  ;14.350.687,10  ;16  x  ;89.179,80  ;11  x  ;81.072,60  ;845  x  ;2.743,90  ;1.725  x  ;206,70  ;40.255  x  ;44,30  ;53.117  x  ;26,80  ;727.380  x  ;10,70  ;;;;;;
;30.08.;SA;11;48;20;8;36;21;49;4;55.542.549,00  ;JP;2.777.127,40  ;1  x  ;2.221.701,90  ;19  x  ;73.082,30  ;789  x  ;4.575,70  ;2.476  x  ;224,30  ;50.128  x  ;55,40  ;78.976  x  ;28,10  ;1.015.457  x  ;12,00  ;;;;;;
36.;03.09.;MI;7;3;38;45;43;8;14;2;25.340.749,50  ;JP;4.044.164,80  ;1  x  ;1.013.629,90  ;11  x  ;57.592,60  ;433  x  ;3.804,00  ;1.216  x  ;208,30  ;26.482  x  ;47,80  ;36.153  x  ;28,00  ;546.385  x  ;10,20  ;;;;;;
;06.09.;SA;26;35;49;15;20;14;8;1;57.521.974,50  ;JP;6.920.263,50  ;2  x  ;1.150.439,40  ;12  x  ;119.837,40  ;677  x  ;5.522,70  ;2.217  x  ;259,40  ;42.934  x  ;66,90  ;71.596  x  ;32,10  ;926.349  x  ;13,60  ;;;;;;
37.;10.09.;MI;34;24;23;32;2;10;17;2;28.531.446,00  ;JP;8.346.835,80  ;2  x  ;570.628,90  ;23  x  ;31.012,40  ;851  x  ;2.179,20  ;2.266  x  ;125,90  ;41.533  x  ;34,30  ;59.000  x  ;19,30  ;715.508  x  ;8,70  ;;;;;;
;13.09.;SA;27;3;22;2;38;48;26;4;64.656.296,25  ;JP;11.579.650,60  ;2  x  ;1.293.125,90  ;31  x  ;52.142,10  ;1.598  x  ;2.629,90  ;4.079  x  ;158,50  ;78.252  x  ;41,30  ;112.734  x  ;22,90  ;1.409.871  x  ;10,00  ;;;;;;
38.;17.09.;MI;7;35;47;8;17;36;2;0;34.546.917,75  ;2  x  ;6.653.498,20  ;5  x  ;276.375,30  ;17  x  ;50.804,20  ;852  x  ;2.635,60  ;1.952  x  ;176,90  ;41.687  x  ;41,40  ;54.091  x  ;25,50  ;735.706  x  ;10,30  ;;;;;;
;20.09.;SA;6;4;34;28;7;43;39;6;54.772.819,50  ;JP;2.738.640,90  ;1  x  ;2.190.912,70  ;24  x  ;57.055,00  ;1.208  x  ;2.947,20  ;2.557  x  ;214,20  ;58.478  x  ;46,80  ;80.681  x  ;27,10  ;1.179.876  x  ;10,20  ;;;;;;
39.;24.09.;MI;21;3;39;28;47;45;31;4;24.879.339,00  ;JP;3.982.607,80  ;1  x  ;995.173,50  ;7  x  ;88.854,70  ;403  x  ;4.012,70  ;1.241  x  ;200,40  ;23.471  x  ;53,00  ;40.009  x  ;24,80  ;472.679  x  ;11,50  ;;;;;;
;27.09.;SA;11;37;39;28;27;29;46;7;56.190.900,75  ;3  x  ;2.264.050,90  ;6  x  ;374.606,00  ;26  x  ;54.029,70  ;1.436  x  ;2.543,40  ;2.554  x  ;220,00  ;68.094  x  ;41,20  ;78.053  x  ;28,70  ;1.237.231  x  ;9,90  ;;;;;;
40.;01.10.;MI;20;42;11;9;35;31;16;2;23.806.515,75  ;JP;1.190.325,70  ;3  x  ;317.420,20  ;14  x  ;42.511,60  ;556  x  ;2.783,10  ;1.264  x  ;188,30  ;28.601  x  ;41,60  ;35.612  x  ;26,70  ;520.501  x  ;10,00  ;;;;;;
