LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Veranstaltung 2011
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi))
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;
5.;02.02.;MI;15;17;6;46;34;22;35;4;21.802.552,50  ;JP;1.090.127,60  ;JP;872.102,10  ;7  x  ;77.866,20  ;441  x  ;3.213,50  ;942  x  ;231,40  ;22.262  x  ;48,90  ;27.607  x  ;31,50  ;422.429  x  ;11,30  
;05.02.;SA;11;41;34;24;9;35;19;8;48.871.076,25  ;JP;3.533.681,40  ;3  x  ;942.315,00  ;36  x  ;33.938,20  ;1.279  x  ;2.483,60  ;4.603  x  ;106,10  ;63.248  x  ;38,60  ;120.644  x  ;16,20  ;1.128.124  x  ;9,50  
6.;09.02.;MI;46;41;23;13;39;14;24;3;22.965.395,25  ;JP;4.681.951,10  ;1  x  ;918.615,80  ;18  x  ;31.896,30  ;350  x  ;4.265,00  ;1.283  x  ;178,90  ;23.322  x  ;49,20  ;35.570  x  ;25,80  ;450.108  x  ;11,20  
;12.02.;SA;1;2;32;24;31;5;12;4;50.912.919,75  ;JP;7.227.597,00  ;5  x  ;407.303,30  ;42  x  ;30.305,30  ;1.034  x  ;3.200,50  ;4.701  x  ;108,30  ;56.242  x  ;45,20  ;127.474  x  ;15,90  ;1.120.220  x  ;9,90  
7.;16.02.;MI;11;25;3;8;46;30;14;0;25.974.630,75  ;JP;8.526.328,50  ;2  x  ;519.492,60  ;23  x  ;28.233,20  ;896  x  ;1.884,30  ;1.928  x  ;134,70  ;41.512  x  ;31,20  ;43.194  x  ;24,00  ;669.281  x  ;8,50  
;19.02.;SA;33;47;42;16;12;14;24;5;54.926.241,75  ;JP;11.272.640,50  ;1  x  ;2.197.049,60  ;31  x  ;44.295,30  ;1.016  x  ;3.513,90  ;3.802  x  ;144,40  ;55.662  x  ;49,30  ;106.376  x  ;20,60  ;1.048.639  x  ;11,50  
8.;23.02.;MI;40;27;39;6;16;22;30;1;29.764.989,00  ;1  x  ;12.760.889,90  ;2  x  ;595.299,70  ;16  x  ;46.507,70  ;729  x  ;2.653,90  ;2.081  x  ;143,00  ;34.877  x  ;42,60  ;52.970  x  ;22,40  ;628.610  x  ;10,40  
;26.02.;SA;18;32;19;47;49;38;22;6;48.983.931,00  ;JP;2.449.196,50  ;8  x  ;244.919,60  ;25  x  ;48.983,90  ;1.524  x  ;2.089,20  ;2.589  x  ;189,20  ;78.215  x  ;31,30  ;73.058  x  ;26,80  ;1.295.557  x  ;8,30  
9.;02.03.;MI;36;38;48;4;42;9;41;0;23.392.647,00  ;JP;3.618.828,80  ;JP;935.705,80  ;6  x  ;97.469,30  ;460  x  ;3.305,40  ;843  x  ;277,40  ;27.100  x  ;43,10  ;29.950  x  ;31,20  ;496.828  x  ;10,30  
;05.03.;SA;33;28;13;39;7;15;18;5;50.534.925,75  ;JP;6.145.575,00  ;8  x  ;369.637,80  ;39  x  ;32.394,10  ;1.508  x  ;2.178,20  ;3.728  x  ;135,50  ;69.657  x  ;36,20  ;95.139  x  ;21,20  ;1.176.610  x  ;9,40  
10.;09.03.;MI;41;48;27;6;13;14;18;9;25.157.713,50  ;JP;7.403.460,60  ;2  x  ;503.154,20  ;12  x  ;52.411,90  ;809  x  ;2.021,30  ;1.375  x  ;182,90  ;29.160  x  ;43,10  ;41.559  x  ;24,20  ;490.489  x  ;11,20  
;12.03.;SA;9;19;31;15;43;38;5;9;55.185.129,00  ;JP;10.162.717,00  ;6  x  ;367.900,80  ;43  x  ;32.084,30  ;1.247  x  ;2.876,50  ;4.445  x  ;124,10  ;70.308  x  ;39,20  ;116.691  x  ;18,90  ;1.249.973  x  ;9,70  
11.;16.03.;MI;5;41;35;18;48;20;30;4;28.730.142,00  ;JP;11.599.224,10  ;JP;1.149.205,60  ;20  x  ;35.912,60  ;541  x  ;3.451,80  ;1.640  x  ;175,10  ;27.567  x  ;52,10  ;45.911  x  ;25,00  ;538.334  x  ;11,70  
;19.03.;SA;46;11;10;41;16;21;39;6;57.474.587,25  ;JP;14.472.953,40  ;4  x  ;862.047,20  ;20  x  ;71.843,20  ;1.063  x  ;3.514,40  ;2.678  x  ;214,60  ;63.479  x  ;45,20  ;86.526  x  ;26,50  ;1.243.134  x  ;10,10  
12.;23.03.;MI;34;11;40;16;42;5;25;4;32.318.245,50  ;JP;16.088.865,60  ;3  x  ;430.909,90  ;26  x  ;31.075,20  ;675  x  ;3.112,10  ;2.879  x  ;112,20  ;35.011  x  ;46,10  ;71.704  x  ;18,00  ;666.001  x  ;10,60  
;26.03.;SA;19;37;17;28;20;25;23;7;62.942.211,00  ;JP;19.235.976,10  ;3  x  ;839.229,40  ;25  x  ;62.942,20  ;1.220  x  ;3.353,40  ;3.751  x  ;167,80  ;76.251  x  ;41,20  ;107.750  x  ;23,30  ;1.500.184  x  ;9,20  
13.;30.03.;MI;18;31;37;32;13;23;40;7;40.331.539,50  ;JP;21.252.553,00  ;4  x  ;403.315,30  ;61  x  ;16.529,30  ;1.666  x  ;1.573,50  ;4.313  x  ;93,50  ;70.235  x  ;28,70  ;89.389  x  ;18,00  ;1.087.599  x  ;8,10  
;02.04.;SA;25;33;16;1;29;47;37;5;72.000.381,00  ;1  x  ;24.852.572,00  ;2  x  ;1.440.007,60  ;27  x  ;66.667,00  ;1.228  x  ;3.811,00  ;4.359  x  ;165,10  ;71.517  x  ;50,30  ;121.863  x  ;23,60  ;1.435.247  x  ;11,00  
14.;06.04.;MI;19;31;14;9;39;27;38;0;23.410.448,25  ;JP;1.170.522,40  ;3  x  ;312.139,30  ;7  x  ;83.608,70  ;1.208  x  ;1.259,60  ;1.454  x  ;161,00  ;44.012  x  ;26,50  ;41.922  x  ;22,30  ;662.762  x  ;7,70  
;09.04.;SA;32;26;12;39;44;47;8;8;48.761.664,75  ;2  x  ;1.804.302,80  ;7  x  ;278.638,00  ;21  x  ;58.049,60  ;1.296  x  ;2.445,60  ;2.910  x  ;167,50  ;66.726  x  ;36,50  ;77.357  x  ;25,20  ;1.148.353  x  ;9,30  
15.;13.04.;MI;47;26;6;23;16;9;35;5;21.594.684,00  ;JP;1.079.734,20  ;4  x  ;215.946,80  ;12  x  ;44.988,90  ;534  x  ;2.628,50  ;1.250  x  ;172,70  ;31.505  x  ;34,20  ;32.633  x  ;26,40  ;543.645  x  ;8,70  
;16.04.;SA;35;49;4;19;17;3;45;3;49.028.275,50  ;1  x  ;3.531.147,90  ;3  x  ;653.710,30  ;27  x  ;45.396,50  ;1.537  x  ;2.073,40  ;3.300  x  ;148,50  ;79.249  x  ;30,90  ;83.955  x  ;23,30  ;1.336.301  x  ;8,00  
16.;20.04.;MI;36;40;13;20;39;44;42;9;21.124.016,25  ;JP;1.056.200,80  ;JP;844.960,60  ;12  x  ;44.008,30  ;210  x  ;6.538,30  ;780  x  ;270,80  ;16.880  x  ;62,50  ;26.256  x  ;32,10  ;367.469  x  ;12,60  
;23.04.;SA;41;6;29;22;16;18;48;2;49.970.356,50  ;1  x  ;6.398.493,40  ;unbesetzt;;24  x  ;52.052,40  ;921  x  ;3.526,60  ;2.287  x  ;218,40  ;52.533  x  ;47,50  ;66.313  x  ;30,10  ;1.011.457  x  ;10,80  
17.;27.04.;MI;33;21;42;16;32;46;7;7;19.955.598,00  ;JP;997.779,90  ;3  x  ;266.074,60  ;14  x  ;35.634,90  ;494  x  ;2.625,70  ;1.615  x  ;123,50  ;25.312  x  ;39,40  ;38.517  x  ;20,70  ;425.402  x  ;10,30  
;30.04.;SA;19;33;10;34;29;12;9;0;47.215.405,50  ;JP;3.358.550,10  ;3  x  ;629.538,70  ;25  x  ;47.215,40  ;986  x  ;3.112,50  ;3.286  x  ;143,60  ;57.579  x  ;41,00  ;99.107  x  ;19,00  ;1.100.687  x  ;9,40  
18.;04.05.;MI;14;36;22;6;40;30;21;1;22.513.263,00  ;JP;4.484.213,20  ;1  x  ;900.530,50  ;8  x  ;70.353,90  ;437  x  ;3.348,60  ;998  x  ;225,50  ;21.019  x  ;53,50  ;28.461  x  ;31,60  ;403.620  x  ;12,20  
;07.05.;SA;23;34;29;5;41;12;6;2;49.478.881,50  ;1  x  ;6.958.157,20  ;7  x  ;282.736,40  ;23  x  ;53.781,30  ;1.273  x  ;2.526,40  ;2.843  x  ;174,00  ;60.312  x  ;41,00  ;80.851  x  ;24,40  ;1.054.496  x  ;10,30  
19.;11.05.;MI;31;35;29;26;8;28;38;5;21.267.807,75  ;JP;1.063.390,30  ;1  x  ;850.712,30  ;4  x  ;132.923,70  ;373  x  ;3.706,10  ;840  x  ;253,10  ;20.484  x  ;51,90  ;27.723  x  ;30,60  ;405.475  x  ;11,50  
;14.05.;SA;10;31;9;11;20;1;24;3;48.093.654,00  ;2  x  ;1.734.036,50  ;10  x  ;192.374,60  ;63  x  ;19.084,70  ;2.348  x  ;1.331,30  ;5.063  x  ;94,90  ;98.342  x  ;24,40  ;112.835  x  ;17,00  ;1.381.877  x  ;7,60  
20.;18.05.;MI;33;30;13;27;41;3;20;1;20.589.318,75  ;1  x  ;1.029.465,90  ;3  x  ;274.524,20  ;15  x  ;34.315,50  ;801  x  ;1.670,70  ;1.264  x  ;162,80  ;39.154  x  ;26,20  ;35.003  x  ;23,50  ;567.763  x  ;7,90  
;21.05.;SA;36;49;24;13;45;28;12;0;45.725.172,75  ;JP;2.286.258,60  ;8  x  ;228.625,80  ;28  x  ;40.826,00  ;1.184  x  ;2.510,20  ;2.731  x  ;167,40  ;52.303  x  ;43,70  ;71.688  x  ;25,50  ;888.006  x  ;11,30  
21.;25.05.;MI;38;35;8;26;1;27;46;6;21.046.713,00  ;JP;3.338.594,20  ;1  x  ;841.868,50  ;7  x  ;75.166,80  ;374  x  ;3.657,80  ;890  x  ;236,40  ;20.502  x  ;51,30  ;25.751  x  ;32,60  ;412.838  x  ;11,20  
;28.05.;SA;46;4;19;17;34;29;37;6;47.218.002,00  ;3  x  ;1.899.831,40  ;20  x  ;94.436,00  ;59  x  ;20.007,60  ;2.188  x  ;1.402,70  ;4.172  x  ;113,10  ;76.042  x  ;31,00  ;91.264  x  ;20,60  ;1.144.963  x  ;9,00  
22.;01.06.;MI;11;10;13;22;41;20;8;9;21.114.659,25  ;JP;1.055.732,90  ;JP;844.586,30  ;3  x  ;175.955,40  ;448  x  ;3.063,50  ;1.404  x  ;150,30  ;26.257  x  ;40,20  ;37.039  x  ;22,80  ;496.086  x  ;9,30  
;04.06.;SA;17;46;38;34;37;22;43;5;45.984.022,50  ;JP;3.354.934,00  ;2  x  ;1.341.973,60  ;14  x  ;82.114,30  ;1.148  x  ;2.603,60  ;2.358  x  ;195,00  ;59.338  x  ;38,70  ;63.246  x  ;29,00  ;993.421  x  ;10,10  
23.;08.06.;MI;4;38;24;15;31;49;9;5;21.806.171,25  ;JP;4.445.242,50  ;2  x  ;436.123,40  ;16  x  ;34.072,10  ;409  x  ;3.465,50  ;1.241  x  ;175,70  ;21.439  x  ;50,80  ;39.738  x  ;21,90  ;432.993  x  ;11,00  
;11.06.;SA;46;16;8;28;18;34;32;9;49.204.376,25  ;JP;6.905.461,30  ;2  x  ;984.087,50  ;34  x  ;36.179,60  ;973  x  ;3.287,00  ;4.077  x  ;120,60  ;53.823  x  ;45,70  ;107.533  x  ;18,30  ;965.234  x  ;11,20  
24.;15.06.;MI;23;6;22;21;32;44;7;3;23.335.969,50  ;JP;8.072.259,70  ;JP;933.438,70  ;12  x  ;48.616,60  ;466  x  ;3.255,00  ;1.332  x  ;175,10  ;26.922  x  ;43,30  ;41.087  x  ;22,70  ;485.946  x  ;10,50  
;18.06.;SA;25;21;6;41;14;24;46;6;52.719.004,50  ;3  x  ;4.583.469,60  ;unbesetzt;;24  x  ;54.915,60  ;1.045  x  ;3.279,10  ;2.335  x  ;225,70  ;57.700  x  ;45,60  ;71.754  x  ;29,30  ;1.121.574  x  ;10,30  
25.;22.06.;MI;37;1;29;34;4;24;36;4;21.321.523,50  ;JP;1.066.076,10  ;1  x  ;852.860,90  ;7  x  ;76.148,20  ;330  x  ;4.199,60  ;734  x  ;290,40  ;21.219  x  ;50,20  ;22.711  x  ;37,50  ;424.436  x  ;11,00  
;25.06.;SA;42;4;20;3;28;37;38;1;46.283.595,75  ;JP;3.380.255,80  ;4  x  ;462.835,90  ;19  x  ;60.899,40  ;623  x  ;4.828,90  ;1.578  x  ;293,30  ;41.673  x  ;55,50  ;53.154  x  ;34,80  ;869.297  x  ;11,70  
26.;29.06.;MI;36;30;8;45;22;10;32;7;21.568.139,25  ;JP;4.458.662,70  ;3  x  ;287.575,10  ;4  x  ;134.800,80  ;378  x  ;3.708,80  ;836  x  ;257,90  ;20.434  x  ;52,70  ;27.494  x  ;31,30  ;406.740  x  ;11,60  
;02.07.;SA;16;19;40;22;10;7;24;8;58.639.842,00  ;JP;7.390.654,80  ;1  x  ;2.345.593,60  ;49  x  ;29.918,20  ;1.779  x  ;2.142,50  ;4.461  x  ;131,40  ;89.418  x  ;32,70  ;122.273  x  ;19,10  ;1.480.209  x  ;8,70  
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Veranstaltung 2011
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi))
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;
;;;Gewinnzahlen in;;;;;;Zu-;Su-;Spieleinsatz;6 Treffer und Superzahl;;6 Treffer;; 5 Treffer + Zusatzzahl;;5 Treffer;;4 Treffer + Zusatzzahl;;4 Treffer;;3 Treffer + Zusatzzahl ;;3 Treffer;
VA;2011;Ziehung;gezogener Reihenfolge;;;;;;satz-;per-;;Gewinne/;;Gewinne/;;;;;;;;;;;;;
;;;;;;;;;zahl;zahl;Euro;Jackpot;Euro;Jackpot;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro
27.;06.07.;MI;32;38;11;14;6;27;49;2;26.597.877,75  ;JP;8.720.548,60  ;4  x  ;265.978,70  ;20  x  ;33.247,30  ;878  x  ;1.969,00  ;2.309  x  ;115,10  ;38.859  x  ;34,20  ;54.591  x  ;19,40  ;650.273  x  ;8,90  
;09.07.;SA;45;18;23;36;9;11;17;2;53.272.103,25  ;1  x  ;11.384.153,70  ;5  x  ;426.176,80  ;21  x  ;63.419,10  ;1.735  x  ;1.995,70  ;2.938  x  ;181,30  ;82.992  x  ;32,00  ;89.379  x  ;23,80  ;1.251.334  x  ;9,30  
28.;13.07.;MI;30;26;25;47;1;39;5;1;21.069.112,50  ;JP;1.053.455,60  ;2  x  ;421.382,20  ;20  x  ;26.336,30  ;394  x  ;3.475,80  ;1.414  x  ;149,00  ;23.607  x  ;44,60  ;41.912  x  ;20,10  ;450.713  x  ;10,20  
;16.07.;SA;3;27;15;14;38;22;49;6;46.716.849,75  ;JP;3.389.298,00  ;1  x  ;1.868.673,90  ;37  x  ;31.565,40  ;1.064  x  ;2.853,90  ;2.879  x  ;162,20  ;53.721  x  ;43,40  ;68.533  x  ;27,20  ;939.350  x  ;10,90  
29.;20.07.;MI;42;19;49;11;23;7;27;3;22.038.636,00  ;JP;4.491.229,80  ;3  x  ;293.848,40  ;18  x  ;30.609,20  ;864  x  ;1.657,90  ;2.184  x  ;100,90  ;39.863  x  ;27,60  ;51.527  x  ;17,10  ;606.669  x  ;7,90  
;23.07.;SA;8;24;18;33;20;12;27;0;48.766.258,50  ;JP;6.929.542,70  ;7  x  ;278.664,30  ;42  x  ;29.027,50  ;1.814  x  ;1.747,40  ;4.201  x  ;116,00  ;88.379  x  ;27,50  ;93.410  x  ;20,80  ;1.315.674  x  ;8,10  
30.;27.07.;MI;32;26;11;16;12;35;6;8;28.513.943,25  ;JP;8.355.239,80  ;1  x  ;1.140.557,70  ;23  x  ;30.993,40  ;804  x  ;2.305,20  ;2.529  x  ;112,70  ;43.451  x  ;32,80  ;64.007  x  ;17,80  ;700.575  x  ;8,90  
;30.07.;SA;40;42;8;11;44;21;27;5;54.422.454,75  ;JP;11.076.362,50  ;1  x  ;2.176.898,10  ;14  x  ;97.182,90  ;1.000  x  ;3.537,40  ;2.534  x  ;214,70  ;53.943  x  ;50,40  ;80.811  x  ;26,90  ;1.054.783  x  ;11,30  
31.;03.08.;MI;4;40;33;41;8;43;3;6;29.752.905,75  ;JP;12.564.007,70  ;JP;1.190.116,20  ;12  x  ;61.985,20  ;407  x  ;4.751,60  ;1.282  x  ;232,00  ;27.567  x  ;53,90  ;42.645  x  ;27,90  ;578.310  x  ;11,30  
;06.08.;SA;11;41;33;49;9;36;13;5;58.403.467,50  ;JP;15.484.181,00  ;7  x  ;503.750,70  ;41  x  ;35.611,80  ;1.353  x  ;2.805,70  ;3.894  x  ;149,90  ;94.577  x  ;30,80  ;110.447  x  ;21,10  ;1.388.605  x  ;9,20  
32.;10.08.;MI;12;23;22;8;26;16;32;5;35.579.938,50  ;JP;17.263.177,90  ;1  x  ;1.423.197,50  ;30  x  ;29.649,90  ;975  x  ;2.371,90  ;2.773  x  ;128,30  ;47.122  x  ;37,70  ;76.303  x  ;18,60  ;823.564  x  ;9,50  
;13.08.;SA;31;14;13;34;21;29;49;2;67.254.496,50  ;1  x  ;20.625.902,70  ;4  x  ;672.544,90  ;19  x  ;88.492,70  ;1.084  x  ;4.032,70  ;2.351  x  ;286,00  ;65.164  x  ;51,60  ;81.217  x  ;33,10  ;1.303.806  x  ;11,30  
33.;17.08.;MI;25;1;18;16;11;20;23;6;22.643.370,00  ;JP;1.132.168,50  ;2  x  ;452.867,40  ;14  x  ;40.434,50  ;737  x  ;1.997,00  ;1.588  x  ;142,50  ;31.787  x  ;35,60  ;36.459  x  ;24,80  ;545.080  x  ;9,10  
;20.08.;SA;7;32;2;41;31;22;24;6;47.426.054,25  ;JP;3.503.471,20  ;3  x  ;632.347,30  ;16  x  ;74.103,20  ;1.082  x  ;2.849,00  ;2.121  x  ;223,60  ;59.804  x  ;39,60  ;75.552  x  ;25,10  ;1.101.654  x  ;9,40  
34.;24.08.;MI;36;31;19;28;33;41;44;6;22.588.104,75  ;JP;4.632.876,40  ;JP;903.524,10  ;15  x  ;37.646,80  ;554  x  ;2.650,20  ;1.326  x  ;170,30  ;27.990  x  ;40,30  ;33.711  x  ;26,80  ;501.370  x  ;9,90  
;27.08.;SA;44;29;43;49;27;40;24;0;49.785.231,00  ;1  x  ;7.122.137,90  ;1  x  ;2.894.933,30  ;32  x  ;38.894,70  ;925  x  ;3.498,40  ;2.387  x  ;208,50  ;47.151  x  ;52,70  ;67.691  x  ;29,40  ;891.382  x  ;12,20  
35.;31.08.;MI;29;47;32;15;17;26;31;7;21.949.722,75  ;JP;1.097.486,10  ;JP;877.988,90  ;10  x  ;54.874,30  ;431  x  ;3.310,20  ;1.103  x  ;199,00  ;24.567  x  ;44,60  ;35.028  x  ;25,00  ;461.737  x  ;10,40  
;03.09.;SA;31;17;42;2;8;36;15;2;48.563.246,25  ;JP;3.525.648,40  ;6  x  ;470.086,40  ;27  x  ;44.965,90  ;1.196  x  ;2.639,30  ;2.209  x  ;219,80  ;57.978  x  ;41,80  ;61.351  x  ;31,60  ;1.022.014  x  ;10,40  
36.;07.09.;MI;23;39;10;27;4;28;32;1;23.012.406,00  ;JP;4.676.268,70  ;4  x  ;230.124,00  ;16  x  ;35.956,80  ;860  x  ;1.739,30  ;1.680  x  ;136,90  ;38.332  x  ;30,00  ;43.438  x  ;21,10  ;584.693  x  ;8,60  
;10.09.;SA;28;16;10;43;9;6;36;0;50.432.121,75  ;JP;7.197.874,70  ;4  x  ;504.321,20  ;39  x  ;32.328,20  ;1.007  x  ;3.255,30  ;2.475  x  ;203,70  ;59.498  x  ;42,30  ;67.816  x  ;29,70  ;1.130.697  x  ;9,80  
37.;14.09.;MI;23;4;32;44;5;39;25;7;25.632.486,00  ;JP;8.479.499,00  ;3  x  ;341.766,40  ;8  x  ;80.101,50  ;499  x  ;3.338,90  ;1.383  x  ;185,30  ;30.807  x  ;41,60  ;50.053  x  ;20,40  ;574.111  x  ;9,80  
;17.09.;SA;49;42;46;23;12;38;20;1;54.078.332,25  ;JP;11.183.415,60  ;4  x  ;540.783,30  ;27  x  ;50.072,50  ;1.167  x  ;3.012,00  ;2.390  x  ;226,20  ;66.498  x  ;40,60  ;65.217  x  ;33,10  ;1.170.872  x  ;10,10  
38.;21.09.;MI;31;10;27;46;24;41;14;5;29.499.015,75  ;1  x  ;12.658.366,30  ;6  x  ;196.660,10  ;36  x  ;20.485,40  ;1.099  x  ;1.744,70  ;2.106  x  ;140,00  ;46.979  x  ;31,30  ;46.683  x  ;25,20  ;745.548  x  ;8,70  
;24.09.;SA;18;42;24;5;3;6;46;3;47.279.967,75  ;JP;2.363.998,30  ;1  x  ;1.891.198,70  ;29  x  ;40.758,50  ;1.550  x  ;1.982,70  ;3.149  x  ;150,10  ;80.605  x  ;29,30  ;78.416  x  ;24,10  ;1.325.769  x  ;7,80  
39.;28.09.;MI;18;43;10;14;38;27;35;5;22.140.204,75  ;JP;3.471.008,50  ;JP;885.608,10  ;13  x  ;42.577,30  ;505  x  ;2.849,70  ;1.136  x  ;194,80  ;25.486  x  ;43,40  ;29.395  x  ;30,10  ;473.060  x  ;10,20  
;01.10.;SA;13;29;21;47;17;9;31;1;50.241.759,75  ;JP;5.983.096,40  ;5  x  ;579.055,60  ;48  x  ;26.167,50  ;1.511  x  ;2.161,20  ;4.482  x  ;112,00  ;71.666  x  ;35,00  ;109.037  x  ;18,40  ;1.193.138  x  ;9,20  
40.;05.10.;MI;43;15;45;33;1;2;18;8;23.887.585,50  ;JP;7.177.475,60  ;1  x  ;955.503,40  ;5  x  ;119.437,90  ;334  x  ;4.648,70  ;934  x  ;255,70  ;20.279  x  ;58,80  ;30.096  x  ;31,70  ;406.984  x  ;12,90  
;08.10.;SA;34;25;29;47;31;24;35;0;52.231.996,50  ;JP;9.789.075,40  ;1  x  ;2.089.279,80  ;16  x  ;81.612,40  ;624  x  ;5.440,80  ;1.956  x  ;267,00  ;46.298  x  ;56,40  ;62.449  x  ;33,40  ;1.031.212  x  ;11,10  
41.;12.10.;MI;40;43;28;10;8;46;17;7;28.422.780,75  ;JP;11.210.214,40  ;1  x  ;1.136.911,20  ;5  x  ;142.113,90  ;419  x  ;4.409,20  ;1.254  x  ;226,60  ;26.436  x  ;53,70  ;39.224  x  ;28,90  ;539.791  x  ;11,50  
;15.10.;SA;2;18;16;5;37;39;9;5;57.594.304,50  ;JP;14.089.929,60  ;9  x  ;255.974,60  ;27  x  ;53.328,00  ;1.643  x  ;2.278,50  ;3.826  x  ;150,50  ;73.597  x  ;39,10  ;124.842  x  ;18,40  ;1.287.867  x  ;9,80  
42.;19.10.;MI;31;34;25;10;8;15;40;4;32.998.069,50  ;JP;15.739.833,00  ;6  x  ;219.987,10  ;22  x  ;37.497,80  ;798  x  ;2.687,80  ;2.461  x  ;134,00  ;41.855  x  ;39,40  ;63.183  x  ;20,80  ;760.360  x  ;9,50  
;22.10.;SA;7;26;8;34;6;35;11;5;61.916.672,25  ;2  x  ;9.417.833,30  ;1  x  ;2.476.666,80  ;32  x  ;48.372,40  ;1.143  x  ;3.521,00  ;3.893  x  ;159,00  ;60.188  x  ;51,40  ;124.749  x  ;19,80  ;1.216.097  x  ;11,20  
