Lotto 6 aus 49   am Samstag;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1984
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
32.;11.08.;11 ;15 ;38 ;49 ;22 ;19 ;35 ;73.428.891,00 ;5  x  ;1.101.433,30 ;38  x  ;72.462,70 ;1.924  x     ;4.293,50 ;97.073  x    ;85,00 ;1.540.679  x;7,70  
33.;18.08.;1 ;17 ;41 ;25 ;4 ;6 ;29 ;73.872.395,00 ;6  x  ;923.404,90 ;25  x  ;110.808,50 ;1.364  x     ;6.092,80 ;107.807  x    ;77,00 ;1.518.957  x;7,90  
34.;25.08.;3 ;11 ;33 ;5 ;42 ;13 ;16 ;73.251.108,00 ;8  x  ;686.729,10 ;33  x  ;83.239,80 ;1.591  x     ;5.179,60 ;99.414  x    ;82,80 ;1.643.683  x;7,20  
35.;01.09.;40 ;48 ;47 ;5 ;22 ;11 ;4 ;75.816.895,00 ;1  x  ;3.000.000,00 ;13  x  ;425.338,50 ;792  x     ;10.769,40 ;52.472  x    ;162,50 ;1.119.982  x;11,00  
36.;08.09.;4 ;38 ;40 ;28 ;43 ;2 ;5 ;75.610.035,00 ;2  x  ;2.835.376,30 ;9  x  ;315.041,80 ;615  x     ;13.831,10 ;45.944  x    ;185,10 ;1.080.016  x;11,30  
37.;15.09.;31 ;48 ;21 ;7 ;42 ;5 ;8 ;75.920.703,00 ;4  x  ;1.423.513,10 ;20  x  ;142.351,30 ;1.461  x     ;5.846,00 ;78.787  x    ;108,40 ;1.486.230  x;8,30  
38.;22.09.;38 ;5 ;48 ;12 ;14 ;44 ;7 ;75.866.508,00 ;4  x  ;1.422.497,00 ;23  x  ;123.695,30 ;786  x     ;10.858,70 ;54.619  x    ;156,20 ;1.150.424  x;10,70  
39.;29.09.;5 ;23 ;46 ;32 ;9 ;12 ;13 ;76.963.387,00 ;12  x  ;481.021,10 ;32  x  ;90.191,40 ;2.743  x     ;3.156,50 ;127.035  x    ;68,10 ;1.882.508  x;6,60  
40.;06.10.;47 ;36 ;15 ;34 ;29 ;12 ;5 ;77.370.612,00 ;2  x  ;2.901.397,90 ;19  x  ;152.705,10 ;1.022  x     ;8.516,80 ;56.307  x    ;154,50 ;1.106.774  x;11,30  
41.;13.10.;20 ;40 ;45 ;14 ;1 ;22 ;23 ;77.004.478,00 ;4  x  ;1.443.833,90 ;14  x  ;206.261,90 ;836  x     ;10.362,40 ;51.046  x    ;169,70 ;1.046.566  x;11,90  
42.;20.10.;9 ;16 ;44 ;7 ;38 ;49 ;22 ;76.345.207,00 ;8  x  ;715.736,30 ;26  x  ;110.113,20 ;1.198  x     ;7.169,30 ;73.009  x    ;117,60 ;1.385.059  x;8,90  
43.;27.10.;33 ;34 ;32 ;19 ;40 ;49 ;42 ;76.397.920,00 ;unbesetzt;;25  x  ;343.790,60 ;702  x     ;12.243,20 ;55.289  x    ;155,40 ;1.262.235  x;9,80  
44.;03.11.;4 ;42 ;30 ;33 ;10 ;13 ;24 ;75.593.406,00 ;2  x  ;2.834.752,70 ;39  x  ;72.685,90 ;1.306  x     ;6.511,60 ;73.592  x    ;115,50 ;1.368.996  x;8,90  
45.;10.11.;11 ;36 ;19 ;12 ;21 ;49 ;37 ;76.844.397,00 ;3  x  ;1.921.109,90 ;26  x  ;110.833,20 ;1.422  x     ;6.079,40 ;82.520  x    ;104,70 ;1.525.789  x;8,10  
46.;17.11.;7 ;19 ;9 ;10 ;43 ;45 ;15 ;77.255.438,00 ;6  x  ;965.692,90 ;29  x  ;99.899,20 ;1.377  x     ;6.311,70 ;88.654  x    ;98,00 ;1.595.978  x;7,80  
47.;24.11.;13 ;21 ;48 ;17 ;10 ;46 ;39 ;76.870.334,00 ;1  x  ;3.000.000,00 ;23  x  ;245.561,40 ;967  x     ;8.943,00 ;63.086  x    ;137,00 ;1.322.737  x;9,40  
48.;01.12.;33 ;17 ;23 ;42 ;40 ;37 ;24 ;85.748.663,00 ;6  x  ;1.071.858,20 ;25  x  ;128.622,90 ;1.411  x     ;6.836,70 ;86.766  x    ;111,10 ;1.582.473  x;8,80  
49.;08.12.;36 ;37 ;6 ;3 ;49 ;38 ;17 ;80.353.063,00 ;2  x  ;3.000.000,00 ;23  x  ;132.161,70 ;862  x     ;10.486,90 ;53.394  x    ;169,30 ;1.163.857  x;11,20  
50.;15.12.;26 ;29 ;39 ;49 ;36 ;2 ;40 ;81.141.240,00 ;3  x  ;2.028.531,00 ;13  x  ;234.061,20 ;1.054  x     ;8.660,70 ;59.774  x    ;152,70 ;1.200.855  x;10,90  
51.;22.12.;18 ;15 ;17 ;24 ;44 ;31 ;14 ;84.762.635,00 ;5  x  ;1.271.439,50 ;22  x  ;144.481,70 ;1.225  x     ;7.784,30 ;80.934  x    ;117,80 ;1.603.543  x;8,50  
52.;29.12.;43 ;23 ;7 ;20 ;13 ;17 ;36 ;79.930.661,00 ;1  x  ;3.000.000,00 ;41  x  ;146.151,20 ;1.691  x     ;5.317,60 ;88.930  x    ;101,10 ;1.547.957  x;8,30  
