"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1974
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
12.;23.03.;45 ;12 ;18 ;17 ;13 ;32 ;15 ;50.555.816,50 ;5  x  ;500.000,00 ;18  x  ;212.193,15 ;1.160  x     ;5.447,80 ;88.635  x    ;71,25 ;1.848.348  x;3,40  
13.;30.03.;37 ;4 ;7 ;24 ;20 ;47 ;44 ;50.819.118,00 ;14  x  ;362.993,70 ;59  x  ;21.533,50 ;2.087  x     ;3.043,75 ;98.027  x    ;64,80 ;1.730.979  x;3,65  
14.;06.04.;21 ;24 ;48 ;29 ;4 ;22 ;45 ;50.012.595,50 ;unbesetzt;;24  x  ;260.482,25 ;1.029  x     ;6.075,35 ;78.877  x    ;79,25 ;1.689.580  x;3,70  
15.;13.04.;39 ;7 ;49 ;32 ;1 ;47 ;38 ;48.947.826,00 ;7  x  ;500.000,00 ;30  x  ;87.282,60 ;1.590  x     ;3.848,05 ;108.374  x    ;56,45 ;1.857.757  x;3,25  
16.;20.04.;41 ;42 ;47 ;45 ;30 ;23 ;1 ;49.475.801,00 ;4  x  ;500.000,00 ;9  x  ;464.941,65 ;1.195  x     ;5.175,25 ;77.413  x    ;79,85 ;1.436.542  x;4,30  
17.;27.04.;27 ;31 ;24 ;26 ;45 ;38 ;42 ;50.206.553,50 ;11  x  ;456.423,20 ;46  x  ;27.286,15 ;1.438  x     ;4.364,25 ;97.383  x    ;64,40 ;1.816.453  x;3,45  
18.;04.05.;12 ;26 ;3 ;45 ;33 ;6 ;29 ;50.197.960,50 ;8  x  ;500.000,00 ;68  x  ;33.452,10 ;2.571  x     ;2.440,55 ;124.211  x    ;50,50 ;2.021.284  x;3,10  
19.;11.05.;19 ;6 ;26 ;44 ;45 ;15 ;30 ;49.953.815,00 ;3  x  ;500.000,00 ;34  x  ;139.536,05 ;2.263  x     ;2.759,25 ;72.420  x    ;86,20 ;1.570.278  x;3,95  
20.;18.05.;41 ;48 ;43 ;37 ;36 ;20 ;21 ;50.144.188,00 ;5  x  ;500.000,00 ;27  x  ;139.556,40 ;1.237  x     ;5.067,10 ;69.707  x    ;89,90 ;1.460.601  x;4,25  
21.;25.05.;48 ;29 ;11 ;35 ;28 ;10 ;37 ;49.136.607,50 ;5  x  ;500.000,00 ;16  x  ;227.629,70 ;1.261  x     ;4.870,75 ;78.840  x    ;77,90 ;1.514.518  x;4,05  
22.;01.06.;41 ;16 ;38 ;48 ;6 ;44 ;49 ;51.361.963,50 ;2  x  ;500.000,00 ;15  x  ;361.349,65 ;1.138  x     ;5.641,65 ;72.999  x    ;87,90 ;1.478.655  x;4,30  
23.;08.06.;36 ;25 ;27 ;21 ;22 ;16 ;38 ;49.969.298,50 ;6  x  ;500.000,00 ;38  x  ;85.425,30 ;1.531  x     ;4.079,75 ;101.892  x    ;61,30 ;1.895.149  x;3,25  
24.;15.06.;24 ;39 ;20 ;4 ;16 ;3 ;49 ;49.649.924,50 ;3  x  ;500.000,00 ;33  x  ;142.613,35 ;1.611  x     ;3.852,40 ;104.488  x    ;59,35 ;1.802.805  x;3,40  
25.;22.06.;20 ;8 ;33 ;5 ;30 ;49 ;25 ;49.268.214,50 ;5  x  ;500.000,00 ;53  x  ;69.028,80 ;1.788  x     ;3.444,35 ;94.414  x    ;65,20 ;1.654.889  x;3,70  
26.;29.06.;13 ;37 ;49 ;30 ;43 ;28 ;1 ;49.923.192,00 ;5  x  ;500.000,00 ;37  x  ;101.091,85 ;1.322  x     ;4.720,40 ;74.974  x    ;83,20 ;1.509.527  x;4,10  
27.;06.07.;1 ;40 ;36 ;2 ;5 ;21 ;49 ;51.529.451,00 ;2  x  ;1.500.000,00 ;43  x  ;65.047,95 ;1.161  x     ;4.993,15 ;82.036  x    ;70,65 ;1.725.618  x;4,85  
28.;13.07.;35 ;2 ;25 ;26 ;22 ;7 ;33 ;52.027.415,00 ;3  x  ;1.300.685,35 ;34  x  ;57.383,15 ;1.340  x     ;4.367,95 ;91.828  x    ;63,70 ;1.891.979  x;4,45  
29.;20.07.;2 ;26 ;33 ;41 ;1 ;27 ;11 ;52.008.067,00 ;1  x  ;1.500.000,00 ;36  x  ;120.858,50 ;1.008  x     ;5.804,45 ;70.210  x    ;83,30 ;1.551.299  x;5,40  
30.;27.07.;20 ;39 ;29 ;31 ;19 ;27 ;48 ;52.155.499,50 ;4  x  ;977.915,60 ;19  x  ;102.938,45 ;1.444  x     ;4.063,35 ;99.191  x    ;59,15 ;1.967.720  x;4,30  
31.;03.08.;12 ;45 ;2 ;16 ;29 ;21 ;15 ;51.923.181,50 ;5  x  ;778.847,70 ;21  x  ;92.719,95 ;2.413  x     ;2.420,75 ;84.549  x    ;69,05 ;1.620.804  x;5,20  
32.;10.08.;10 ;7 ;42 ;19 ;4 ;12 ;20 ;52.279.903,00 ;6  x  ;653.498,75 ;63  x  ;31.118,95 ;3.289  x     ;1.788,20 ;158.605  x    ;37,05 ;2.396.480  x;3,50  
33.;17.08.;47 ;31 ;30 ;27 ;36 ;38 ;48 ;51.159.020,50 ;9  x  ;426.325,15 ;40  x  ;47.961,55 ;1.019  x     ;5.648,05 ;75.719  x    ;76,00 ;1.547.846  x;5,35  
34.;24.08.;36 ;45 ;6 ;12 ;21 ;47 ;28 ;52.402.271,00 ;8  x  ;491.271,25 ;68  x  ;28.898,30 ;1.773  x     ;3.325,00 ;93.397  x    ;63,10 ;1.795.168  x;4,70  
35.;31.08.;31 ;17 ;11 ;44 ;14 ;30 ;4 ;53.637.921,50 ;1  x  ;1.500.000,00 ;37  x  ;122.547,70 ;1.458  x     ;4.138,70 ;95.264  x    ;63,30 ;1.903.662  x;4,55  
36.;07.09.;3 ;8 ;22 ;27 ;15 ;23 ;16 ;53.705.341,00 ;10  x  ;402.790,05 ;62  x  ;32.483,05 ;2.660  x     ;2.271,35 ;124.282  x    ;48,60 ;2.082.957  x;4,15  
37.;14.09.;13 ;32 ;3 ;26 ;37 ;24 ;28 ;54.229.885,50 ;8  x  ;508.405,15 ;82  x  ;24.800,25 ;3.306  x     ;1.845,35 ;158.205  x    ;38,55 ;2.417.107  x;3,60  
38.;21.09.;17 ;37 ;31 ;39 ;12 ;36 ;3 ;54.369.411,00 ;8  x  ;509.713,20 ;48  x  ;42.476,10 ;2.158  x     ;2.834,35 ;128.022  x    ;47,75 ;2.260.572  x;3,90  
39.;28.09.;46 ;4 ;6 ;3 ;23 ;16 ;15 ;55.891.296,50 ;1  x  ;1.500.000,00 ;27  x  ;177.324,80 ;1.373  x     ;4.579,55 ;92.886  x    ;67,65 ;1.901.100  x;4,75  
40.;05.10.;16 ;24 ;44 ;49 ;35 ;3 ;34 ;55.184.281,00 ;8  x  ;517.352,60 ;21  x  ;98.543,35 ;1.527  x     ;4.065,60 ;87.339  x    ;71,05 ;1.727.431  x;5,15  
41.;12.10.;22 ;5 ;1 ;28 ;27 ;24 ;16 ;55.620.559,00 ;11  x  ;379.231,05 ;41  x  ;50.872,45 ;2.079  x     ;3.009,75 ;110.773  x    ;56,45 ;1.931.488  x;4,65  
42.;19.10.;31 ;33 ;21 ;15 ;22 ;13 ;30 ;56.211.630,50 ;9  x  ;468.430,25 ;42  x  ;50.188,95 ;2.163  x     ;2.923,60 ;120.476  x    ;52,45 ;2.137.607  x;4,25  
43.;26.10.;46 ;31 ;20 ;12 ;48 ;42 ;1 ;56.300.768,50 ;7  x  ;603.222,50 ;28  x  ;75.402,80 ;1.506  x     ;4.205,70 ;90.779  x    ;69,75 ;1.818.326  x;5,00  
44.;02.11.;45 ;38 ;9 ;35 ;6 ;39 ;28 ;55.327.182,50 ;2  x  ;1.500.000,00 ;32  x  ;100.759,60 ;1.358  x     ;4.583,40 ;86.448  x    ;72,00 ;1.831.960  x;4,90  
45.;09.11.;32 ;27 ;47 ;2 ;45 ;29 ;35 ;57.288.351,00 ;4  x  ;1.074.156,55 ;22  x  ;97.650,55 ;1.527  x     ;4.220,65 ;90.279  x    ;71,35 ;1.785.458  x;5,20  
46.;16.11.;22 ;46 ;48 ;43 ;28 ;29 ;36 ;58.243.784,50 ;7  x  ;624.040,50 ;44  x  ;49.639,55 ;1.700  x     ;3.854,35 ;90.572  x    ;72,30 ;1.783.288  x;5,30  
47.;23.11.;41 ;42 ;12 ;32 ;27 ;28 ;15 ;57.804.201,00 ;8  x  ;541.914,35 ;29  x  ;74.746,80 ;1.390  x     ;4.678,35 ;95.623  x    ;68,00 ;1.911.309  x;4,90  
48.;30.11.;40 ;29 ;32 ;8 ;22 ;19 ;4 ;60.060.536,00 ;3  x  ;1.500.000,00 ;49  x  ;46.057,35 ;1.747  x     ;3.867,65 ;101.491  x    ;66,55 ;2.072.659  x;4,70  
49.;07.12.;14 ;27 ;32 ;22 ;10 ;49 ;16 ;68.828.876,50 ;16  x  ;322.635,35 ;37  x  ;69.758,95 ;2.635  x     ;2.938,60 ;127.608  x    ;60,65 ;2.384.521  x;4,65  
50.;14.12.;48 ;6 ;14 ;9 ;42 ;45 ;24 ;61.054.279,00 ;8  x  ;572.383,85 ;30  x  ;76.317,80 ;2.157  x     ;3.184,30 ;97.288  x    ;70,60 ;1.914.878  x;5,15  
51.;21.12.;47 ;20 ;10 ;22 ;17 ;9 ;6 ;60.409.363,50 ;3  x  ;1.500.000,00 ;34  x  ;67.530,95 ;1.214  x     ;5.598,05 ;83.985  x    ;80,90 ;1.889.957  x;5,15  
52.;28.12.;42 ;23 ;6 ;22 ;7 ;46 ;40 ;56.274.415,00 ;4  x  ;1.055.145,25 ;27  x  ;78.158,90 ;1.289  x     ;4.911,45 ;81.908  x    ;77,25 ;1.773.886  x;5,15  
;;;;;;;;;;;;;;;;;;;
