Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2002
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
8.;20.02.;MI;4;7;4;9;2;9;3.263.052,50   ;4  x   ;21  x   ;252  x   ;2.266  x   ;23.453  x   ;231.948  x   
;23.02.;SA;7;6;6;9;5;6;10.797.852,50   ;8  x   ;89  x   ;871  x   ;8.569  x   ;83.840  x   ;810.212  x   
9.;27.02.;MI;6;0;0;3;3;6;3.533.301,25   ;5  x   ;24  x   ;268  x   ;2.642  x   ;27.460  x   ;266.325  x   
;02.03.;SA;3;8;9;5;2;1;11.467.268,75   ;8  x   ;68  x   ;786  x   ;7.183  x   ;70.757  x   ;689.387  x   
10.;06.03.;MI;1;3;0;4;8;2;3.665.677,50   ;2  x   ;24  x   ;236  x   ;2.384  x   ;23.273  x   ;237.463  x   
;09.03.;SA;0;0;9;3;3;9;11.653.042,50   ;12  x   ;103  x   ;925  x   ;8.765  x   ;88.899  x   ;859.257  x   
11.;13.03.;MI;2;3;0;4;4;6;3.301.177,50   ;4  x   ;25  x   ;244  x   ;2.580  x   ;25.595  x   ;251.981  x   
;16.03.;SA;6;1;4;5;3;0;10.761.442,50   ;9  x   ;58  x   ;617  x   ;5.991  x   ;60.477  x   ;618.864  x   
12.;20.03.;MI;0;3;3;0;0;1;3.235.406,25   ;2  x   ;16  x   ;185  x   ;1.965  x   ;18.889  x   ;202.673  x   
;23.03.;SA;1;8;9;5;5;1;10.591.571,25   ;6  x   ;58  x   ;671  x   ;6.633  x   ;65.339  x   ;638.753  x   
13.;27.03.;MI;9;1;8;5;4;2;3.383.971,25   ;4  x   ;20  x   ;241  x   ;2.266  x   ;22.217  x   ;217.098  x   
;30.03.;SA;5;7;7;7;3;9;10.863.173,75   ;7  x   ;67  x   ;826  x   ;8.498  x   ;84.334  x   ;805.810  x   
14.;03.04.;MI;4;4;4;8;6;6;3.125.796,25   ;3  x   ;12  x   ;269  x   ;2.629  x   ;26.568  x   ;239.076  x   
;06.04.;SA;5;5;9;2;2;0;10.463.883,75   ;8  x   ;59  x   ;537  x   ;5.800  x   ;58.436  x   ;602.342  x   
15.;10.04.;MI;0;1;6;2;1;6;3.294.560,00   ;2  x   ;32  x   ;234  x   ;2.432  x   ;24.661  x   ;257.012  x   
;13.04.;SA;1;7;3;7;4;7;10.525.021,25   ;8  x   ;87  x   ;867  x   ;9.017  x   ;83.494  x   ;822.686  x   
16.;17.04.;MI;3;9;7;2;7;0;3.315.122,50   ;1  x   ;24  x   ;158  x   ;1.864  x   ;18.893  x   ;194.813  x   
;20.04.;SA;7;6;1;1;6;5;10.749.440,00   ;8  x   ;108  x   ;809  x   ;8.652  x   ;86.035  x   ;842.866  x   
17.;24.04.;MI;8;7;6;2;8;8;3.532.378,75   ;4  x   ;23  x   ;296  x   ;2.789  x   ;30.094  x   ;277.432  x   
;27.04.;SA;0;2;6;7;7;4;11.452.712,50   ;7  x   ;86  x   ;780  x   ;7.500  x   ;77.816  x   ;784.727  x   
18.;01.05.;MI;2;5;4;6;7;5;4.297.608,75   ;2  x   ;29  x   ;387  x   ;3.359  x   ;34.729  x   ;345.864  x   
;04.05.;SA;3;2;4;2;3;0;13.484.186,25   ;14  x   ;70  x   ;789  x   ;7.907  x   ;78.697  x   ;799.990  x   
19.;08.05.;MI;9;3;7;7;0;1;3.659.566,25   ;2  x   ;22  x   ;231  x   ;2.089  x   ;21.534  x   ;230.066  x   
;11.05.;SA;5;0;9;9;8;5;10.611.807,50   ;5  x   ;95  x   ;863  x   ;8.662  x   ;84.610  x   ;856.697  x   
20.;15.05.;MI;9;9;8;0;8;5;3.517.810,00   ;2  x   ;27  x   ;288  x   ;2.747  x   ;28.769  x   ;295.533  x   
;18.05.;SA;9;5;0;1;7;8;10.687.395,00   ;15  x   ;88  x   ;902  x   ;8.771  x   ;89.698  x   ;877.377  x   
21.;22.05.;MI;1;0;9;4;6;8;3.204.123,75   ;1  x   ;33  x   ;262  x   ;2.593  x   ;25.269  x   ;254.431  x   
;25.05.;SA;3;0;4;0;0;6;10.279.780,00   ;10  x   ;70  x   ;654  x   ;6.171  x   ;67.948  x   ;797.377  x   
22.;29.05.;MI;4;8;3;8;7;6;3.260.325,00   ;1  x   ;34  x   ;269  x   ;2.801  x   ;25.912  x   ;252.777  x   
;01.06.;SA;8;6;5;4;0;4;10.258.993,75   ;3  x   ;69  x   ;646  x   ;6.190  x   ;60.744  x   ;697.721  x   
23.;05.06.;MI;6;4;4;9;0;9;3.309.136,25   ;1  x   ;21  x   ;229  x   ;2.094  x   ;20.529  x   ;238.760  x   
;08.06.;SA;2;4;0;5;1;2;10.605.552,50   ;3  x   ;74  x   ;649  x   ;6.808  x   ;68.020  x   ;673.359  x   
24.;12.06.;MI;4;9;0;3;0;9;3.232.210,00   ;1  x   ;24  x   ;206  x   ;2.075  x   ;20.310  x   ;233.397  x   
;15.06.;SA;1;9;6;6;4;6;10.201.687,50   ;9  x   ;71  x   ;764  x   ;8.088  x   ;78.881  x   ;781.328  x   
25.;19.06.;MI;9;9;5;2;6;2;3.123.880,00   ;3  x   ;19  x   ;193  x   ;1.998  x   ;19.484  x   ;195.463  x   
;22.06.;SA;4;0;2;1;3;5;9.964.995,00   ;15  x   ;91  x   ;823  x   ;8.647  x   ;85.702  x   ;844.453  x   
26.;26.06.;MI;1;8;1;0;2;3;3.094.457,50   ;5  x   ;30  x   ;215  x   ;2.222  x   ;23.549  x   ;231.518  x   
;29.06.;SA;8;5;6;5;9;3;10.222.132,50   ;11  x   ;89  x   ;758  x   ;7.563  x   ;74.849  x   ;777.392  x   
;;;;;;;Gewinne Gesamt;;;288   ;2.724   ;26.093   ;261.918   ;2.611.734   ;26.355.930   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Kalenderwoche 2002
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;;;;;;;;;;Klasse I;Klasse II;Klasse III;Klasse IV;Klasse V;Klasse VI
KW;2002;Ziehung;Gewinnzahl;;;;;End-;Spieleinsatz;100.000,00 Euro;6.666,00 Euro;666,00 Euro;66,00 Euro;6,00 Euro;2,50 Euro
;;;;;;;;ziffer;Euro;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne
27.;03.07.;MI;7;4;0;4;5;1;3.185.478,75   ;1  x   ;23  x   ;199  x   ;1.920  x   ;19.552  x   ;192.896  x   
;06.07.;SA;0;7;9;6;5;8;10.134.597,50   ;8  x   ;96  x   ;870  x   ;8.795  x   ;87.576  x   ;836.790  x   
28.;10.07.;MI;6;7;1;4;0;4;3.119.702,50   ;6  x   ;13  x   ;181  x   ;1.932  x   ;18.097  x   ;208.496  x   
;13.07.;SA;4;4;2;8;9;1;10.033.108,75   ;8  x   ;73  x   ;563  x   ;5.790  x   ;57.910  x   ;596.720  x   
29.;17.07.;MI;5;8;6;5;9;2;3.215.497,50   ;3  x   ;18  x   ;169  x   ;1.917  x   ;19.499  x   ;202.747  x   
;20.07.;SA;6;4;6;5;6;7;10.294.223,75   ;9  x   ;71  x   ;811  x   ;7.843  x   ;78.593  x   ;799.363  x   
30.;24.07.;MI;8;4;2;7;0;8;3.156.518,75   ;4  x   ;29  x   ;208  x   ;2.118  x   ;21.410  x   ;256.587  x   
;27.07.;SA;8;2;5;4;4;5;10.022.873,75   ;10  x   ;76  x   ;871  x   ;8.544  x   ;89.635  x   ;860.667  x   
31.;31.07.;MI;7;6;5;5;5;0;3.253.225,00   ;2  x   ;12  x   ;176  x   ;1.892  x   ;19.373  x   ;187.444  x   
;03.08.;SA;6;4;1;2;3;6;10.078.977,50   ;8  x   ;77  x   ;786  x   ;7.853  x   ;78.492  x   ;764.466  x   
32.;07.08.;MI;2;8;0;4;5;3;3.211.072,50   ;3  x   ;26  x   ;285  x   ;2.495  x   ;24.333  x   ;242.307  x   
;10.08.;SA;3;6;0;0;1;2;10.103.225,00   ;5  x   ;54  x   ;532  x   ;6.264  x   ;64.817  x   ;632.930  x   
33.;14.08.;MI;8;8;7;6;3;4;3.278.533,75   ;4  x   ;24  x   ;202  x   ;2.198  x   ;22.127  x   ;218.363  x   
;17.08.;SA;8;6;2;0;2;9;10.148.956,25   ;8  x   ;72  x   ;728  x   ;6.978  x   ;75.037  x   ;742.079  x   
34.;21.08.;MI;0;9;1;7;6;1;3.600.842,50   ;unbesetzt;19  x   ;216  x   ;2.278  x   ;22.379  x   ;222.590  x   
;24.08.;SA;7;4;2;8;3;1;10.908.135,00   ;7  x   ;62  x   ;632  x   ;6.757  x   ;66.716  x   ;653.793  x   
35.;28.08.;MI;1;7;6;0;3;4;3.221.111,25   ;3  x   ;21  x   ;210  x   ;2.090  x   ;21.969  x   ;213.757  x   
;31.08.;SA;4;3;0;3;8;2;10.135.011,25   ;10  x   ;64  x   ;599  x   ;6.481  x   ;64.250  x   ;640.200  x   
36.;04.09.;MI;2;1;0;3;3;9;3.364.462,50   ;3  x   ;23  x   ;261  x   ;2.582  x   ;24.245  x   ;236.691  x   
;07.09.;SA;8;4;3;3;8;4;10.114.985,00   ;6  x   ;78  x   ;634  x   ;6.780  x   ;67.160  x   ;678.502  x   
37.;11.09.;MI;0;6;8;6;3;1;3.293.377,50   ;2  x   ;19  x   ;211  x   ;2.105  x   ;20.882  x   ;204.574  x   
;14.09.;SA;8;4;4;6;2;6;10.392.140,00   ;11  x   ;66  x   ;816  x   ;7.946  x   ;80.283  x   ;785.276  x   
38.;18.09.;MI;0;5;5;9;0;1;3.574.740,00   ;5  x   ;22  x   ;200  x   ;2.132  x   ;21.239  x   ;225.970  x   
;21.09.;SA;1;6;8;5;8;9;11.146.126,25   ;8  x   ;67  x   ;796  x   ;8.097  x   ;80.191  x   ;818.991  x   
39.;25.09.;MI;5;3;1;5;9;6;3.643.850,00   ;3  x   ;28  x   ;279  x   ;2.671  x   ;27.284  x   ;280.222  x   
;28.09.;SA;1;7;7;9;6;0;11.154.242,50   ;8  x   ;47  x   ;663  x   ;6.507  x   ;63.868  x   ;640.439  x   
40.;02.10.;MI;9;7;2;3;9;1;3.392.253,75   ;2  x   ;17  x   ;227  x   ;2.125  x   ;20.951  x   ;217.068  x   
;05.10.;SA;5;9;9;0;2;1;10.162.431,25   ;4  x   ;58  x   ;648  x   ;6.293  x   ;64.897  x   ;621.838  x   
41.;09.10.;MI;8;8;2;2;4;6;3.409.363,75   ;1  x   ;28  x   ;311  x   ;2.710  x   ;26.662  x   ;260.919  x   
;12.10.;SA;1;8;9;9;6;9;10.268.175,00   ;5  x   ;74  x   ;792  x   ;8.080  x   ;77.681  x   ;752.914  x   
42.;16.10.;MI;2;6;2;8;7;1;3.234.363,75   ;2  x   ;21  x   ;233  x   ;2.102  x   ;20.690  x   ;210.822  x   
;19.10.;SA;0;4;4;7;5;5;10.174.368,75   ;15  x   ;96  x   ;938  x   ;9.027  x   ;91.816  x   ;861.083  x   
43.;23.10.;MI;2;2;6;2;8;0;3.184.842,50   ;2  x   ;23  x   ;184  x   ;1.731  x   ;17.836  x   ;184.128  x   
;26.10.;SA;5;5;5;3;2;1;10.040.655,00   ;5  x   ;52  x   ;707  x   ;6.805  x   ;65.870  x   ;625.600  x   
44.;30.10.;MI;4;4;9;7;4;6;3.336.455,00   ;6  x   ;23  x   ;276  x   ;2.604  x   ;26.553  x   ;255.380  x   
;02.11.;SA;4;8;4;5;0;8;10.540.543,75   ;8  x   ;70  x   ;787  x   ;7.447  x   ;72.030  x   ;874.833  x   
45.;06.11.;MI;5;7;2;7;2;1;3.924.677,50   ;4  x   ;21  x   ;270  x   ;2.883  x   ;27.714  x   ;262.973  x   
;09.11.;SA;1;9;5;8;0;0;11.815.880,00   ;7  x   ;63  x   ;698  x   ;6.773  x   ;71.338  x   ;675.988  x   
46.;13.11.;MI;8;7;4;4;1;3;3.474.871,25   ;3  x   ;35  x   ;346  x   ;3.131  x   ;32.303  x   ;256.116  x   
;16.11.;SA;8;8;1;9;7;4;10.512.876,25   ;10  x   ;60  x   ;742  x   ;7.244  x   ;69.459  x   ;703.027  x   
47.;20.11.;MI;6;2;2;1;8;3;3.335.198,75   ;2  x   ;29  x   ;229  x   ;2.291  x   ;23.447  x   ;254.721  x   
;23.11.;SA;8;9;9;2;3;4;10.563.596,25   ;12  x   ;82  x   ;699  x   ;7.347  x   ;71.507  x   ;704.454  x   
48.;27.11.;MI;7;6;2;2;2;2;3.297.385,00   ;5  x   ;25  x   ;309  x   ;2.378  x   ;21.805  x   ;208.498  x   
;30.11.;SA;8;2;9;4;8;9;10.502.266,25   ;9  x   ;72  x   ;750  x   ;7.667  x   ;76.511  x   ;770.472  x   
49.;04.12.;MI;6;5;4;6;3;1;4.035.378,75   ;unbesetzt;27  x   ;266  x   ;2.884  x   ;27.428  x   ;272.787  x   
;07.12.;SA;9;1;7;4;3;4;11.898.012,50   ;11  x   ;84  x   ;802  x   ;8.229  x   ;82.502  x   ;808.727  x   
50.;11.12.;MI;4;2;5;8;8;8;3.548.205,00   ;4  x   ;34  x   ;426  x   ;3.788  x   ;28.353  x   ;276.907  x   
;14.12.;SA;9;7;3;9;8;1;11.188.686,25   ;7  x   ;74  x   ;686  x   ;7.066  x   ;70.303  x   ;711.114  x   
51.;18.12.;MI;3;9;8;8;8;0;3.534.574,25   ;1  x   ;20  x   ;191  x   ;2.003  x   ;20.003  x   ;206.732  x   
;21.12.;SA;0;8;9;4;3;4;11.152.789,50   ;8  x   ;71  x   ;795  x   ;7.985  x   ;78.070  x   ;756.679  x   
52.;25.12.;MI;6;2;9;0;0;2;3.673.111,25   ;2  x   ;19  x   ;202  x   ;2.139  x   ;21.389  x   ;237.021  x   
;28.12.;SA;3;1;6;1;9;7;10.841.945,00   ;12  x   ;83  x   ;820  x   ;7.958  x   ;79.612  x   ;826.099  x   
;;;;;;;Gewinne Gesamt;;;292   ;2.441   ;25.432   ;253.655   ;2.523.647   ;25.139.760   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
