Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2001
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;;;;;;;;;;Klasse I;Klasse II;Klasse III;Klasse IV;Klasse V;Klasse VI
KW;2001;Ziehung;Gewinnzahl;;;;;End-;Spieleinsatz;100.000,00 DM;10.000,00 DM;1.000,00 DM;100,00 DM;10,00 DM;5,00 DM
;;;;;;;;ziffer;DM;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne
1.;03.01.;MI;6;8;5;2;5;8;4.404.124,00   ;2  x   ;19  x   ;211  x   ;2.251  x   ;22.769  x   ;224.574  x   
;06.01.;SA;6;8;2;1;6;0;18.016.402,00   ;7  x   ;60  x   ;648  x   ;6.817  x   ;68.373  x   ;671.903  x   
2.;10.01.;MI;3;2;7;6;1;6;4.526.708,00   ;1  x   ;14  x   ;209  x   ;2.058  x   ;20.512  x   ;210.677  x   
;13.01.;SA;3;6;7;1;3;5;18.671.390,00   ;8  x   ;95  x   ;863  x   ;8.991  x   ;89.001  x   ;879.024  x   
3.;17.01.;MI;9;1;5;7;4;6;4.591.710,00   ;3  x   ;25  x   ;230  x   ;2.192  x   ;22.366  x   ;214.221  x   
;20.01.;SA;6;2;4;8;1;5;18.463.772,00   ;13  x   ;83  x   ;833  x   ;8.657  x   ;85.579  x   ;874.722  x   
4.;24.01.;MI;4;8;5;5;7;7;4.731.870,00   ;3  x   ;29  x   ;279  x   ;2.692  x   ;28.849  x   ;236.273  x   
;27.01.;SA;6;8;6;1;2;8;18.713.688,00   ;11  x   ;105  x   ;1.031  x   ;10.257  x   ;98.704  x   ;982.709  x   
5.;31.01.;MI;2;8;9;9;1;1;5.268.974,00   ;unbesetzt;24  x   ;193  x   ;2.228  x   ;22.257  x   ;207.352  x   
;03.02.;SA;8;4;8;1;8;8;19.976.490,00   ;12  x   ;97  x   ;1.023  x   ;10.356  x   ;105.930  x   ;1.036.197  x   
6.;07.02.;MI;8;9;1;6;6;2;7.297.402,00   ;5  x   ;38  x   ;294  x   ;2.985  x   ;30.833  x   ;305.593  x   
;10.02.;SA;8;2;9;3;7;6;19.460.414,00   ;10  x   ;101  x   ;889  x   ;9.009  x   ;90.538  x   ;912.403  x   
7.;14.02.;MI;8;6;9;5;0;8;4.950.600,00   ;4  x   ;25  x   ;215  x   ;2.242  x   ;21.262  x   ;253.467  x   
;17.02.;SA;0;8;0;6;3;5;18.496.432,00   ;7  x   ;89  x   ;880  x   ;9.017  x   ;89.737  x   ;878.398  x   
8.;21.02.;MI;6;9;2;5;0;0;4.734.560,00   ;1  x   ;9  x   ;225  x   ;2.018  x   ;19.831  x   ;174.434  x   
;24.02.;SA;4;7;7;3;5;6;18.094.752,00   ;8  x   ;84  x   ;855  x   ;8.958  x   ;87.852  x   ;850.044  x   
9.;28.02.;MI;7;0;5;8;6;4;4.858.904,00   ;7  x   ;14  x   ;208  x   ;2.121  x   ;20.716  x   ;202.057  x   
;03.03.;SA;7;0;9;9;0;3;19.009.002,00   ;12  x   ;77  x   ;763  x   ;7.684  x   ;77.089  x   ;909.705  x   
10.;07.03.;MI;4;2;8;8;1;1;6.024.912,00   ;3  x   ;28  x   ;283  x   ;2.590  x   ;25.804  x   ;240.421  x   
;10.03.;SA;7;8;5;8;7;8;21.307.526,00   ;5  x   ;117  x   ;1.193  x   ;11.332  x   ;114.354  x   ;1.124.260  x   
11.;14.03.;MI;9;6;3;0;1;4;4.945.130,00   ;1  x   ;30  x   ;172  x   ;2.030  x   ;20.842  x   ;207.074  x   
;17.03.;SA;7;6;7;3;0;4;18.483.232,00   ;9  x   ;67  x   ;664  x   ;6.935  x   ;68.894  x   ;772.503  x   
12.;21.03.;MI;8;6;2;7;1;8;4.903.810,00   ;5  x   ;23  x   ;241  x   ;2.578  x   ;25.335  x   ;253.443  x   
;24.03.;SA;4;4;2;0;8;2;18.596.646,00   ;6  x   ;73  x   ;693  x   ;7.185  x   ;76.553  x   ;758.703  x   
13.;28.03.;MI;3;1;2;6;8;5;5.468.956,00   ;2  x   ;24  x   ;286  x   ;2.771  x   ;26.941  x   ;271.344  x   
;31.03.;SA;9;1;9;6;2;4;19.614.894,00   ;8  x   ;86  x   ;880  x   ;8.561  x   ;83.643  x   ;819.589  x   
14.;04.04.;MI;3;4;2;1;7;1;7.069.932,00   ;4  x   ;32  x   ;289  x   ;2.862  x   ;28.133  x   ;286.698  x   
;07.04.;SA;6;1;7;3;9;2;24.350.442,00   ;11  x   ;96  x   ;1.027  x   ;9.894  x   ;100.040  x   ;1.009.695  x   
15.;11.04.;MI;4;7;5;0;3;5;5.373.646,00   ;5  x   ;29  x   ;275  x   ;2.580  x   ;27.047  x   ;266.653  x   
;14.04.;SA;0;3;8;9;3;5;18.643.324,00   ;6  x   ;97  x   ;863  x   ;9.078  x   ;91.242  x   ;887.269  x   
16.;18.04.;MI;9;0;7;7;7;5;4.697.066,00   ;5  x   ;27  x   ;209  x   ;2.391  x   ;23.964  x   ;236.419  x   
;21.04.;SA;4;9;9;1;9;4;18.053.562,00   ;8  x   ;72  x   ;719  x   ;7.399  x   ;73.937  x   ;761.113  x   
17.;25.04.;MI;2;9;8;7;4;0;4.782.878,00   ;2  x   ;23  x   ;188  x   ;1.683  x   ;17.334  x   ;177.688  x   
;28.04.;SA;6;6;0;3;8;7;18.205.216,00   ;12  x   ;90  x   ;831  x   ;8.539  x   ;85.296  x   ;887.064  x   
18.;02.05.;MI;8;4;6;9;2;0;4.596.258,00   ;2  x   ;19  x   ;149  x   ;1.582  x   ;16.585  x   ;171.854  x   
;05.05.;SA;0;6;8;2;0;5;18.408.862,00   ;11  x   ;83  x   ;751  x   ;7.832  x   ;77.783  x   ;903.099  x   
19.;09.05.;MI;6;6;5;7;5;5;4.883.392,00   ;6  x   ;29  x   ;264  x   ;2.718  x   ;27.359  x   ;247.403  x   
;12.05.;SA;6;8;2;5;0;8;18.307.742,00   ;9  x   ;102  x   ;825  x   ;8.527  x   ;83.506  x   ;992.170  x   
20.;16.05.;MI;8;6;1;4;7;0;4.964.724,00   ;1  x   ;16  x   ;181  x   ;1.758  x   ;18.437  x   ;189.574  x   
;19.05.;SA;8;3;1;5;9;0;18.497.468,00   ;7  x   ;65  x   ;666  x   ;6.555  x   ;65.872  x   ;685.362  x   
21.;23.05.;MI;7;6;4;6;0;3;4.739.064,00   ;2  x   ;18  x   ;177  x   ;1.917  x   ;19.745  x   ;224.772  x   
;26.05.;SA;4;0;3;2;8;5;17.068.608,00   ;6  x   ;82  x   ;894  x   ;8.364  x   ;82.407  x   ;839.573  x   
22.;30.05.;MI;8;9;0;6;1;8;4.666.446,00   ;1  x   ;31  x   ;219  x   ;2.289  x   ;23.674  x   ;236.771  x   
;02.06.;SA;2;1;8;8;7;9;18.343.712,00   ;9  x   ;72  x   ;832  x   ;8.532  x   ;84.151  x   ;851.604  x   
23.;06.06.;MI;9;9;0;5;9;0;5.021.198,00   ;2  x   ;16  x   ;188  x   ;1.853  x   ;18.730  x   ;195.806  x   
;09.06.;SA;8;1;9;7;5;7;19.362.062,00   ;11  x   ;101  x   ;950  x   ;9.632  x   ;94.004  x   ;939.199  x   
24.;13.06.;MI;2;7;1;5;7;2;6.441.726,00   ;1  x   ;29  x   ;290  x   ;2.682  x   ;26.581  x   ;266.020  x   
;16.06.;SA;7;7;6;8;1;2;21.742.860,00   ;13  x   ;75  x   ;924  x   ;9.240  x   ;90.331  x   ;893.768  x   
25.;20.06.;MI;9;8;5;5;1;3;10.724.316,00   ;5  x   ;76  x   ;544  x   ;5.616  x   ;55.499  x   ;490.015  x   
;23.06.;SA;3;5;2;3;5;8;29.736.022,00   ;10  x   ;151  x   ;1.592  x   ;15.538  x   ;154.214  x   ;1.492.680  x   
26.;27.06.;MI;7;2;1;1;1;6;5.706.444,00   ;2  x   ;18  x   ;228  x   ;2.457  x   ;25.749  x   ;262.567  x   
;30.06.;SA;2;4;6;9;8;8;18.768.700,00   ;9  x   ;98  x   ;1.042  x   ;10.174  x   ;103.968  x   ;1.020.662  x   
;;;;;;;Gewinne Gesamt;;;313   ;2.983   ;29.378   ;296.207   ;2.960.152   ;29.886.588   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Kalenderwoche 2001
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;;;;;;;;;;Klasse I;Klasse II;Klasse III;Klasse IV;Klasse V;Klasse VI
KW;2001;Ziehung;Gewinnzahl;;;;;End-;Spieleinsatz;100.000,00 DM;10.000,00 DM;1.000,00 DM;100,00 DM;10,00 DM;5,00 DM
;;;;;;;;ziffer;DM;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne
27.;04.07.;MI;1;2;4;1;3;1;5.118.946,00   ;2  x   ;26  x   ;196  x   ;2.039  x   ;20.194  x   ;201.325  x   
;07.07.;SA;3;2;5;0;7;1;18.061.604,00   ;10  x   ;77  x   ;715  x   ;6.594  x   ;67.496  x   ;681.761  x   
28.;11.07.;MI;7;1;3;6;2;3;5.166.336,00   ;2  x   ;29  x   ;238  x   ;2.446  x   ;24.277  x   ;243.409  x   
;14.07.;SA;1;3;7;9;6;2;18.359.280,00   ;11  x   ;78  x   ;725  x   ;7.626  x   ;74.550  x   ;746.397  x   
29.;18.07.;MI;0;3;2;6;5;9;5.043.520,00   ;2  x   ;29  x   ;227  x   ;2.208  x   ;22.591  x   ;223.800  x   
;21.07.;SA;4;6;6;9;2;5;18.027.516,00   ;8  x   ;93  x   ;924  x   ;9.187  x   ;90.134  x   ;876.283  x   
30.;25.07.;MI;6;7;3;9;9;1;4.814.222,00   ;1  x   ;18  x   ;190  x   ;1.826  x   ;18.694  x   ;193.302  x   
;28.07.;SA;5;4;4;9;9;3;17.285.264,00   ;6  x   ;92  x   ;774  x   ;7.859  x   ;81.375  x   ;833.270  x   
31.;01.08.;MI;0;1;4;9;5;2;4.974.124,00   ;unbesetzt;18  x   ;215  x   ;2.029  x   ;20.662  x   ;203.150  x   
;04.08.;SA;8;5;1;8;5;6;17.809.296,00   ;13  x   ;73  x   ;862  x   ;8.567  x   ;85.094  x   ;822.620  x   
32.;08.08.;MI;2;1;8;1;3;1;4.870.840,00   ;1  x   ;17  x   ;214  x   ;2.085  x   ;20.084  x   ;196.494  x   
;11.08.;SA;0;7;0;6;9;4;17.624.054,00   ;12  x   ;60  x   ;669  x   ;7.226  x   ;71.062  x   ;725.753  x   
33.;15.08.;MI;8;6;6;5;5;2;4.831.712,00   ;1  x   ;19  x   ;205  x   ;2.002  x   ;20.281  x   ;199.358  x   
;18.08.;SA;9;4;9;7;8;5;17.804.922,00   ;5  x   ;94  x   ;894  x   ;8.643  x   ;86.632  x   ;874.836  x   
34.;22.08.;MI;0;5;0;5;0;4;5.408.262,00   ;2  x   ;20  x   ;221  x   ;2.038  x   ;20.240  x   ;228.133  x   
;25.08.;SA;6;2;5;2;1;3;18.657.924,00   ;12  x   ;98  x   ;999  x   ;10.485  x   ;105.351  x   ;893.390  x   
35.;29.08.;MI;9;0;3;5;3;8;6.955.632,00   ;1  x   ;33  x   ;330  x   ;3.347  x   ;34.759  x   ;341.953  x   
