SUPER 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2011
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;;;;;;;;;;Klasse I;Klasse II;Klasse III;Klasse IV;Klasse V;Klasse VI
KW;2011;Ziehung;Gewinnzahl;;;;;End-;Spieleinsatz;100.000,00 Euro;6.666,00 Euro;666,00 Euro;66,00 Euro;6,00 Euro;2,50 Euro
;;;;;;;;ziffer;Euro;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne
1.;05.01.;MI;4;5;0;5;1;2;3.026.461,25   ;3  x   ;18  x   ;177  x   ;1.945  x   ;18.779  x   ;185.821  x   
;08.01.;SA;5;3;7;0;8;2;7.076.698,75   ;4  x   ;55  x   ;435  x   ;4.253  x   ;43.835  x   ;443.792  x   
2.;12.01.;MI;4;7;3;5;6;4;3.167.552,50   ;3  x   ;25  x   ;235  x   ;2.220  x   ;21.969  x   ;213.118  x   
;15.01.;SA;9;0;4;1;1;5;6.875.718,75   ;8  x   ;54  x   ;570  x   ;5.574  x   ;58.843  x   ;604.207  x   
3.;19.01.;MI;5;2;6;4;2;5;2.852.417,50   ;6  x   ;24  x   ;269  x   ;2.571  x   ;25.321  x   ;250.487  x   
;22.01.;SA;0;9;7;4;5;7;6.747.782,50   ;8  x   ;68  x   ;608  x   ;5.691  x   ;56.944  x   ;556.960  x   
4.;26.01.;MI;4;3;7;9;4;3;3.250.122,50   ;3  x   ;33  x   ;258  x   ;2.383  x   ;23.820  x   ;238.426  x   
;29.01.;SA;4;7;8;3;3;4;7.469.018,75   ;4  x   ;45  x   ;517  x   ;4.844  x   ;52.556  x   ;505.049  x   
5.;02.02.;MI;5;6;6;6;2;7;2.951.470,00   ;3  x   ;20  x   ;258  x   ;2.403  x   ;23.683  x   ;232.678  x   
;05.02.;SA;9;2;6;7;2;8;6.894.038,75   ;10  x   ;79  x   ;584  x   ;5.688  x   ;55.967  x   ;558.520  x   
6.;09.02.;MI;8;6;2;8;8;3;3.047.121,25   ;2  x   ;28  x   ;252  x   ;2.140  x   ;21.896  x   ;223.045  x   
;12.02.;SA;9;6;0;0;9;1;7.105.677,50   ;6  x   ;48  x   ;395  x   ;4.310  x   ;43.292  x   ;459.624  x   
7.;16.02.;MI;7;6;1;9;1;5;3.405.055,00   ;3  x   ;36  x   ;255  x   ;2.736  x   ;28.890  x   ;294.205  x   
;19.02.;SA;2;0;8;7;6;5;7.600.537,50   ;9  x   ;79  x   ;653  x   ;6.824  x   ;68.602  x   ;655.044  x   
8.;23.02.;MI;6;5;8;5;9;4;3.829.305,00   ;1  x   ;30  x   ;300  x   ;2.466  x   ;24.065  x   ;261.270  x   
;26.02.;SA;4;1;7;3;3;8;6.912.943,75   ;7  x   ;55  x   ;570  x   ;5.534  x   ;58.063  x   ;561.958  x   
9.;02.03.;MI;9;7;5;4;6;4;3.111.327,50   ;3  x   ;19  x   ;236  x   ;2.253  x   ;21.730  x   ;208.045  x   
;05.03.;SA;8;8;4;5;3;6;7.023.717,50   ;6  x   ;67  x   ;510  x   ;5.577  x   ;54.277  x   ;525.635  x   
10.;09.03.;MI;2;4;0;7;1;8;3.285.041,25   ;4  x   ;29  x   ;274  x   ;2.456  x   ;24.944  x   ;266.258  x   
;12.03.;SA;1;6;5;4;4;3;7.427.513,75   ;6  x   ;51  x   ;500  x   ;5.086  x   ;53.833  x   ;532.743  x   
11.;16.03.;MI;9;8;7;6;1;4;3.696.116,25   ;4  x   ;25  x   ;234  x   ;2.419  x   ;25.132  x   ;252.276  x   
;19.03.;SA;1;3;8;1;9;8;7.805.877,50   ;5  x   ;45  x   ;615  x   ;6.120  x   ;60.172  x   ;635.143  x   
12.;23.03.;MI;0;9;1;6;2;4;4.067.673,75   ;6  x   ;36  x   ;302  x   ;2.804  x   ;28.409  x   ;278.576  x   
;26.03.;SA;6;5;2;2;7;5;8.401.706,25   ;9  x   ;62  x   ;721  x   ;7.660  x   ;74.619  x   ;716.397  x   
13.;30.03.;MI;9;6;2;2;5;7;4.947.106,25   ;7  x   ;41  x   ;404  x   ;4.061  x   ;39.360  x   ;390.242  x   
;02.04.;SA;5;6;2;0;9;6;9.519.572,50   ;10  x   ;70  x   ;690  x   ;6.734  x   ;70.003  x   ;718.454  x   
14.;06.04.;MI;5;2;9;0;6;7;3.172.903,75   ;4  x   ;20  x   ;217  x   ;2.366  x   ;25.386  x   ;256.139  x   
;09.04.;SA;4;9;4;8;5;2;6.824.743,75   ;7  x   ;54  x   ;470  x   ;4.636  x   ;45.945  x   ;427.172  x   
15.;13.04.;MI;8;1;4;9;1;3;2.880.387,50   ;3  x   ;22  x   ;268  x   ;2.504  x   ;25.110  x   ;207.179  x   
;16.04.;SA;7;5;1;4;1;5;6.679.635,00   ;6  x   ;62  x   ;618  x   ;6.496  x   ;59.558  x   ;601.275  x   
16.;20.04.;MI;8;8;9;1;9;3;2.826.865,00   ;1  x   ;23  x   ;167  x   ;1.816  x   ;18.634  x   ;209.695  x   
;23.04.;SA;8;0;3;4;0;4;6.569.448,75   ;8  x   ;35  x   ;442  x   ;4.096  x   ;38.817  x   ;446.683  x   
17.;27.04.;MI;4;0;3;9;0;3;2.654.460,00   ;1  x   ;23  x   ;156  x   ;1.701  x   ;16.699  x   ;198.834  x   
;30.04.;SA;7;5;5;2;6;2;6.554.216,25   ;3  x   ;36  x   ;434  x   ;4.295  x   ;41.985  x   ;413.737  x   
18.;04.05.;MI;0;4;0;8;2;4;2.940.666,25   ;2  x   ;22  x   ;192  x   ;2.134  x   ;21.070  x   ;201.861  x   
;07.05.;SA;5;0;0;1;1;1;6.863.948,75   ;7  x   ;64  x   ;499  x   ;5.113  x   ;44.415  x   ;437.051  x   
