SUPER 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Veranstaltung 2016
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;20.08.;SA;5;0;8;7;6;6;5.377.106,25   ;5  x   ;50  x   ;430  x   ;4.220  x   ;44.389  x   ;403.815  x   
34.;24.08.;MI;6;1;5;5;4;6;2.447.581,25   ;2  x   ;17  x   ;198  x   ;2.006  x   ;19.166  x   ;188.522  x   
;27.08.;SA;4;4;2;9;3;2;5.423.290,00   ;2  x   ;46  x   ;384  x   ;3.589  x   ;36.208  x   ;355.217  x   
35.;31.08.;MI;0;8;8;0;2;8;2.647.396,25   ;1  x   ;15  x   ;175  x   ;1.682  x   ;19.802  x   ;201.159  x   
;03.09.;SA;8;9;5;3;5;7;5.811.683,75   ;8  x   ;50  x   ;478  x   ;5.189  x   ;50.761  x   ;495.246  x   
36.;07.09.;MI;8;7;8;6;4;8;2.785.470,00   ;unbesetzt;24  x   ;249  x   ;2.276  x   ;21.437  x   ;211.077  x   
;10.09.;SA;6;9;4;0;4;8;5.935.088,75   ;3  x   ;49  x   ;470  x   ;4.331  x   ;48.275  x   ;462.908  x   
37.;14.09.;MI;2;3;9;8;8;5;3.382.762,50   ;3  x   ;28  x   ;251  x   ;2.545  x   ;27.583  x   ;277.019  x   
;17.09.;SA;3;5;2;0;5;3;5.540.463,75   ;7  x   ;32  x   ;382  x   ;3.889  x   ;43.607  x   ;411.304  x   
38.;21.09.;MI;8;0;3;8;3;7;2.300.445,00   ;2  x   ;19  x   ;248  x   ;1.881  x   ;19.121  x   ;200.736  x   
;24.09.;SA;3;3;8;1;7;9;5.422.021,25   ;3  x   ;43  x   ;390  x   ;4.091  x   ;39.187  x   ;379.700  x   
39.;28.09.;MI;9;2;5;8;5;0;2.210.850,00   ;unbesetzt;8  x   ;132  x   ;1.195  x   ;12.882  x   ;123.633  x   
;01.10.;SA;4;6;5;4;9;5;5.571.453,75   ;4  x   ;34  x   ;460  x   ;4.492  x   ;44.423  x   ;481.653  x   
40.;05.10.;MI;1;4;1;4;0;2;2.291.200,00   ;unbesetzt;7  x   ;132  x   ;1.278  x   ;13.192  x   ;150.796  x   
;08.10.;SA;6;9;6;4;5;5;5.819.997,50   ;6  x   ;47  x   ;539  x   ;5.237  x   ;54.001  x   ;494.975  x   
41.;12.10.;MI;5;7;2;6;3;4;2.450.795,00   ;2  x   ;24  x   ;161  x   ;1.729  x   ;16.318  x   ;166.072  x   
;15.10.;SA;3;2;7;8;3;2;5.933.598,75   ;6  x   ;44  x   ;405  x   ;4.024  x   ;39.559  x   ;391.557  x   
42.;19.10.;MI;8;9;5;1;9;9;2.249.568,75   ;unbesetzt;11  x   ;159  x   ;1.461  x   ;16.211  x   ;151.042  x   
;22.10.;SA;5;3;6;8;9;7;5.226.330,00   ;10  x   ;47  x   ;444  x   ;4.467  x   ;42.907  x   ;459.612  x   
43.;26.10.;MI;1;1;4;5;5;1;2.249.890,00   ;1  x   ;14  x   ;130  x   ;1.300  x   ;13.562  x   ;132.025  x   
;29.10.;SA;9;2;1;9;0;2;5.321.591,25   ;2  x   ;19  x   ;259  x   ;2.935  x   ;31.509  x   ;354.876  x   
44.;02.11.;MI;8;9;5;2;1;2;2.181.301,25   ;unbesetzt;18  x   ;154  x   ;1.492  x   ;14.499  x   ;143.515  x   
;05.11.;SA;5;8;0;9;2;1;5.244.762,50   ;1  x   ;25  x   ;337  x   ;3.204  x   ;32.314  x   ;307.754  x   
45.;09.11.;MI;8;6;7;7;9;8;2.248.590,00   ;2  x   ;15  x   ;150  x   ;1.576  x   ;15.601  x   ;169.908  x   
;12.11.;SA;2;4;0;8;8;7;5.283.006,25   ;9  x   ;39  x   ;413  x   ;4.006  x   ;44.635  x   ;461.318  x   
46.;16.11.;MI;6;6;2;6;1;1;2.167.980,00   ;2  x   ;7  x   ;152  x   ;1.315  x   ;14.214  x   ;126.489  x   
;19.11.;SA;2;1;9;8;7;3;5.237.433,75   ;4  x   ;32  x   ;398  x   ;3.966  x   ;39.793  x   ;388.643  x   
47.;23.11.;MI;5;8;9;2;2;2;2.232.988,75   ;4  x   ;20  x   ;164  x   ;2.007  x   ;15.167  x   ;145.813  x   
;26.11.;SA;8;8;3;0;3;6;5.205.577,50   ;2  x   ;24  x   ;355  x   ;3.626  x   ;40.041  x   ;387.405  x   
48.;30.11.;MI;6;1;3;8;6;5;2.310.467,50   ;1  x   ;15  x   ;215  x   ;2.112  x   ;20.322  x   ;193.741  x   
;03.12.;SA;5;1;9;8;9;9;5.585.946,25   ;7  x   ;47  x   ;416  x   ;4.090  x   ;40.654  x   ;403.709  x   
49.;07.12.;MI;9;1;8;6;3;4;2.309.012,50   ;1  x   ;12  x   ;157  x   ;1.593  x   ;15.501  x   ;156.346  x   
;10.12.;SA;5;3;8;9;3;9;5.527.866,25   ;6  x   ;54  x   ;421  x   ;4.282  x   ;39.699  x   ;403.252  x   
50.;14.12.;MI;0;5;0;0;4;2;2.287.850,00   ;1  x   ;9  x   ;148  x   ;1.395  x   ;15.354  x   ;150.479  x   
;17.12.;SA;7;9;3;2;0;9;5.818.151,25   ;3  x   ;35  x   ;383  x   ;3.947  x   ;37.846  x   ;432.462  x   
51.;21.12.;MI;8;7;6;5;6;6;2.334.231,25   ;2  x   ;17  x   ;216  x   ;1.916  x   ;20.498  x   ;175.048  x   
;24.12.;SA;6;3;9;0;2;1;6.064.223,75   ;6  x   ;35  x   ;380  x   ;3.633  x   ;38.317  x   ;364.591  x   
52.;28.12.;MI;0;6;8;8;6;3;2.413.177,50   ;2  x   ;20  x   ;173  x   ;1.986  x   ;19.337  x   ;186.792  x   
;31.12.;SA;5;0;9;8;9;9;6.182.546,25   ;3  x   ;53  x   ;489  x   ;4.606  x   ;45.627  x   ;451.195  x   
;;;;;;;Gewinne Gesamt;;;155   ;1.440   ;15.090   ;150.091   ;1.520.145   ;15.175.776   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
