Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2003
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;31.05.;SA;7;5;1;2;9;7;9.711.198,75   ;11  x   ;57  x   ;712  x   ;7.345  x   ;72.074  x   ;753.889  x   
23.;04.06.;MI;7;7;2;5;9;4;3.140.880,00   ;2  x   ;23  x   ;197  x   ;2.046  x   ;19.729  x   ;210.426  x   
;07.06.;SA;2;5;1;1;6;4;9.836.750,00   ;11  x   ;64  x   ;711  x   ;6.876  x   ;68.304  x   ;665.376  x   
24.;11.06.;MI;0;9;5;7;8;8;3.209.688,75   ;5  x   ;41  x   ;261  x   ;2.721  x   ;27.595  x   ;261.847  x   
;14.06.;SA;3;2;1;9;6;1;10.389.410,00   ;6  x   ;78  x   ;757  x   ;6.733  x   ;67.033  x   ;669.289  x   
25.;18.06.;MI;5;6;9;4;5;9;3.380.360,00   ;3  x   ;24  x   ;241  x   ;2.410  x   ;23.592  x   ;235.089  x   
;21.06.;SA;8;4;0;3;8;3;9.801.253,75   ;5  x   ;85  x   ;638  x   ;7.119  x   ;69.853  x   ;737.458  x   
26.;25.06.;MI;2;9;8;1;3;5;3.242.702,50   ;1  x   ;26  x   ;268  x   ;2.681  x   ;26.481  x   ;261.148  x   
;28.06.;SA;5;8;9;4;5;3;10.207.490,00   ;13  x   ;67  x   ;806  x   ;7.966  x   ;77.733  x   ;759.379  x   
;;;;;;;Gewinne Gesamt;;;291   ;2.591   ;26.308   ;260.361   ;2.591.852   ;26.063.198   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Super 6;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Kalenderwoche 2003
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;
;;;;;;;;;;Klasse I;Klasse II;Klasse III;Klasse IV;Klasse V;Klasse VI
KW;2003;Ziehung;Gewinnzahl;;;;;End-;Spieleinsatz;100.000,00 Euro;6.666,00 Euro;666,00 Euro;66,00 Euro;6,00 Euro;2,50 Euro
;;;;;;;;ziffer;Euro;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne;Gewinne
27.;02.07.;MI;5;5;7;9;4;9;3.393.122,50   ;2  x   ;21  x   ;260  x   ;2.544  x   ;24.449  x   ;235.444  x   
;05.07.;SA;2;7;2;1;0;6;10.316.705,00   ;9  x   ;65  x   ;733  x   ;6.978  x   ;68.017  x   ;794.410  x   
28.;09.07.;MI;7;3;7;9;2;7;3.770.696,25   ;3  x   ;28  x   ;308  x   ;3.051  x   ;29.182  x   ;293.221  x   
;12.07.;SA;5;0;7;2;5;5;10.819.941,25   ;12  x   ;121  x   ;967  x   ;9.211  x   ;94.158  x   ;867.768  x   
29.;16.07.;MI;2;9;8;2;7;0;3.313.333,75   ;4  x   ;17  x   ;193  x   ;1.988  x   ;19.397  x   ;196.016  x   
;19.07.;SA;3;6;4;5;4;9;9.749.018,75   ;7  x   ;59  x   ;736  x   ;7.611  x   ;73.189  x   ;709.151  x   
30.;23.07.;MI;7;8;6;0;7;4;3.191.263,75   ;3  x   ;19  x   ;220  x   ;2.003  x   ;21.185  x   ;215.140  x   
;26.07.;SA;8;9;9;9;0;2;9.642.157,50   ;7  x   ;46  x   ;511  x   ;5.434  x   ;53.332  x   ;606.391  x   
31.;30.07.;MI;8;0;7;7;3;3;3.205.582,50   ;4  x   ;32  x   ;291  x   ;2.560  x   ;25.277  x   ;238.707  x   
;02.08.;SA;9;7;8;3;9;5;9.893.805,00   ;13  x   ;77  x   ;738  x   ;7.805  x   ;77.761  x   ;819.759  x   
32.;06.08.;MI;3;9;1;6;8;9;3.239.412,50   ;1  x   ;32  x   ;253  x   ;2.395  x   ;22.654  x   ;229.851  x   
;09.08.;SA;0;0;2;3;6;5;9.842.041,25   ;7  x   ;92  x   ;783  x   ;8.479  x   ;83.681  x   ;818.473  x   
33.;13.08.;MI;5;7;7;5;3;9;3.714.005,00   ;2  x   ;17  x   ;286  x   ;2.632  x   ;27.068  x   ;263.186  x   
;16.08.;SA;9;4;4;6;2;8;10.033.271,25   ;8  x   ;84  x   ;838  x   ;8.296  x   ;83.776  x   ;832.060  x   
34.;20.08.;MI;0;7;2;0;3;2;3.256.658,75   ;5  x   ;15  x   ;190  x   ;1.983  x   ;20.415  x   ;204.782  x   
;23.08.;SA;0;8;0;0;5;2;9.846.420,00   ;4  x   ;49  x   ;562  x   ;6.070  x   ;62.613  x   ;609.327  x   
35.;27.08.;MI;7;6;9;2;8;2;3.494.236,25   ;2  x   ;22  x   ;205  x   ;2.112  x   ;21.567  x   ;221.852  x   
;30.08.;SA;6;7;2;0;0;2;10.936.971,25   ;5  x   ;60  x   ;622  x   ;5.884  x   ;62.703  x   ;697.449  x   
36.;03.09.;MI;5;2;2;8;5;6;3.384.212,50   ;2  x   ;30  x   ;258  x   ;2.710  x   ;26.444  x   ;260.055  x   
;06.09.;SA;6;0;1;8;1;2;10.049.028,75   ;2  x   ;58  x   ;656  x   ;6.636  x   ;64.931  x   ;631.696  x   
37.;10.09.;MI;6;0;6;6;0;6;3.553.648,75   ;1  x   ;30  x   ;253  x   ;2.488  x   ;23.900  x   ;276.586  x   
;13.09.;SA;7;2;4;1;7;7;9.858.561,25   ;15  x   ;73  x   ;840  x   ;8.385  x   ;87.288  x   ;747.301  x   
38.;17.09.;MI;7;4;8;3;3;9;3.828.382,50   ;2  x   ;33  x   ;301  x   ;2.962  x   ;28.026  x   ;273.151  x   
;20.09.;SA;8;0;6;6;0;2;10.734.201,25   ;7  x   ;71  x   ;612  x   ;6.192  x   ;62.016  x   ;694.104  x   
39.;24.09.;MI;8;7;4;3;4;8;3.505.475,00   ;9  x   ;23  x   ;308  x   ;2.953  x   ;30.106  x   ;278.118  x   
;27.09.;SA;4;2;4;6;4;1;10.408.146,25   ;10  x   ;60  x   ;660  x   ;6.618  x   ;65.805  x   ;664.710  x   
40.;01.10.;MI;8;7;6;9;7;8;4.386.748,75   ;2  x   ;35  x   ;362  x   ;3.406  x   ;34.151  x   ;346.617  x   
;04.10.;SA;0;1;3;3;8;8;10.041.615,00   ;7  x   ;87  x   ;872  x   ;8.216  x   ;84.348  x   ;829.550  x   
41.;08.10.;MI;4;4;6;4;7;0;3.846.188,75   ;unbesetzt;29  x   ;241  x   ;2.224  x   ;23.140  x   ;233.797  x   
;11.10.;SA;6;8;0;5;3;8;10.941.410,00   ;14  x   ;85  x   ;947  x   ;9.275  x   ;92.474  x   ;897.383  x   
42.;15.10.;MI;8;8;6;0;5;1;4.170.530,00   ;3  x   ;26  x   ;278  x   ;2.682  x   ;28.562  x   ;276.904  x   
;18.10.;SA;5;3;3;6;3;8;12.494.858,75   ;12  x   ;111  x   ;1.008  x   ;10.750  x   ;105.075  x   ;1.016.637  x   
43.;22.10.;MI;1;9;5;1;0;5;3.583.453,75   ;2  x   ;17  x   ;282  x   ;2.527  x   ;24.860  x   ;293.867  x   
;25.10.;SA;4;5;5;3;1;7;10.083.161,25   ;4  x   ;81  x   ;818  x   ;7.948  x   ;76.982  x   ;774.081  x   
44.;29.10.;MI;9;7;5;7;2;5;3.584.157,50   ;3  x   ;25  x   ;273  x   ;2.993  x   ;29.548  x   ;289.789  x   
;01.11.;SA;8;7;3;6;6;2;10.390.455,00   ;2  x   ;71  x   ;624  x   ;6.462  x   ;67.158  x   ;659.195  x   
45.;05.11.;MI;7;7;0;6;7;7;3.409.547,50   ;4  x   ;29  x   ;309  x   ;3.061  x   ;32.794  x   ;255.152  x   
;08.11.;SA;2;9;9;4;9;6;10.132.855,00   ;13  x   ;73  x   ;771  x   ;7.589  x   ;74.702  x   ;757.799  x   
46.;12.11.;MI;4;0;1;6;0;8;3.333.173,75   ;5  x   ;20  x   ;224  x   ;2.327  x   ;23.349  x   ;279.653  x   
;15.11.;SA;3;1;4;2;1;6;9.920.297,50   ;10  x   ;70  x   ;677  x   ;7.370  x   ;73.592  x   ;766.490  x   
47.;19.11.;MI;8;8;2;2;9;1;3.447.923,75   ;unbesetzt;21  x   ;218  x   ;2.225  x   ;21.968  x   ;230.986  x   
;22.11.;SA;7;6;5;3;8;1;10.363.667,50   ;11  x   ;54  x   ;704  x   ;6.710  x   ;65.367  x   ;664.363  x   
48.;26.11.;MI;3;2;0;1;9;7;4.152.435,00   ;2  x   ;26  x   ;301  x   ;3.139  x   ;30.789  x   ;320.758  x   
;29.11.;SA;2;6;1;3;7;7;12.018.420,00   ;9  x   ;97  x   ;1.028  x   ;10.249  x   ;105.150  x   ;908.122  x   
49.;03.12.;MI;5;3;3;1;1;8;7.197.826,25   ;5  x   ;49  x   ;555  x   ;5.359  x   ;56.158  x   ;565.074  x   
;06.12.;SA;0;8;0;0;6;5;12.148.922,50   ;14  x   ;103  x   ;883  x   ;9.695  x   ;101.370  x   ;977.078  x   
50.;10.12.;MI;2;8;1;3;1;4;3.738.526,25   ;3  x   ;32  x   ;223  x   ;2.479  x   ;24.762  x   ;251.243  x   
;13.12.;SA;3;0;0;3;8;7;10.513.607,50   ;13  x   ;76  x   ;765  x   ;7.804  x   ;77.214  x   ;818.611  x   
51.;17.12.;MI;5;1;7;4;5;7;3.988.178,75   ;3  x   ;36  x   ;331  x   ;3.127  x   ;31.349  x   ;308.230  x   
;20.12.;SA;9;6;8;0;3;0;11.490.252,50   ;6  x   ;68  x   ;680  x   ;6.481  x   ;65.412  x   ;670.342  x   
52.;24.12.;MI;3;6;0;7;5;3;6.028.025,00   ;4  x   ;52  x   ;449  x   ;4.626  x   ;44.141  x   ;439.786  x   
;27.12.;SA;1;6;7;0;5;5;10.648.473,75   ;8  x   ;93  x   ;866  x   ;8.826  x   ;93.301  x   ;857.705  x   
;;;;;;;Gewinne Gesamt;;;305   ;2.700   ;27.273   ;273.530   ;2.746.656   ;27.367.920   
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
