     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
13.05.1987;B;11; 1;41;48;35; 5;--;44; ;       ;      ;              ;   Jackpot; 1.049.866,00;         3;   174.977,60;       296;     5.320,20;    20.395;        77,20;   429.017;         5,30;          ;             ;          ;             ;          ;             ;          ;             
16.05.1987; ;47;19;16;42;39;15;--; 2; ;       ;      ; 94.115.256,00;         2; 3.529.322,10;        24;   147.055,00;       967;    10.949,20;    62.567;       169,20; 1.374.266;        11,10;          ;             ;          ;             ;          ;             ;          ;             
20.05.1987;A;35;49;42;25;18; 9;--; 8; ;       ;      ; 28.274.392,00;         2;   530.144,80;        19;    27.902,30;       603;     2.637,50;    26.977;        58,90;   496.921;         4,60;          ;             ;          ;             ;          ;             ;          ;             
20.05.1987;B;17;40;32;25;36; 5;--;33; ;       ;      ;              ;         4;   527.538,90;         8;    66.268,10;       712;     2.233,70;    35.109;        45,20;   592.084;         3,80;          ;             ;          ;             ;          ;             ;          ;             
23.05.1987; ;26;45;21; 3; 8;11;--;19; ;       ;      ; 93.436.667,00;        10;   700.775,00;        66;    53.089,00;     2.116;     4.967,60;   107.282;        97,90; 1.851.466;         8,20;          ;             ;          ;             ;          ;             ;          ;             
27.05.1987;A; 4;29;28;41; 7;19;--;13; ;       ;      ; 26.235.436,00;         4;   245.957,20;        18;    27.328,50;       690;     2.138,70;    31.981;        46,10;   529.364;         4,00;          ;             ;          ;             ;          ;             ;          ;             
27.05.1987;B;35;21;18;24;34;48;--;33; ;       ;      ;              ;         1;   983.828,80;         7;    70.273,40;       352;     4.192,40;    23.242;        63,40;   452.772;         4,70;          ;             ;          ;             ;          ;             ;          ;             
30.05.1987; ;44;27;41; 7;12; 5;--; 4; ;       ;      ; 91.422.119,00;         6; 1.142.776,40;        30;   114.277,60;     1.804;     5.701,20;   100.594;       102,20; 1.803.335;         8,20;          ;             ;          ;             ;          ;             ;          ;             
03.06.1987;A;37;46;45;29;36;20;--;16; ;       ;      ; 27.364.165,00;   Jackpot; 1.026.156,10;         5;   102.615,60;       203;     7.582,40;    13.275;       115,90;   302.043;         7,30;          ;             ;          ;             ;          ;             ;          ;             
03.06.1987;B;33; 4;17;37;44;31;--;16; ;       ;      ;              ;         4;   256.539,00;        18;    28.504,30;       759;     2.027,90;    37.116;        41,40;   583.845;         3,80;          ;             ;          ;             ;          ;             ;          ;             
06.06.1987; ;36;15;10;26;22;23;--;41; ;       ;      ; 93.631.853,00;         2; 3.511.194,40;        13;   270.091,80;       928;    11.350,80;    70.169;       150,10; 1.512.582;        10,00;          ;             ;          ;             ;          ;             ;          ;             
10.06.1987;A;35;48;47;34;22;33;--;41; ;       ;      ; 25.694.740,00;         3;   663.236,20;        11;    43.797,80;       474;     3.049,20;    18.030;        80,10;   363.801;         5,70;          ;             ;          ;             ;          ;             ;          ;             
10.06.1987;B;42;26;22;13;31;48;--; 9; ;       ;      ;              ;         1;   963.552,70;        14;    34.412,50;       434;     3.330,20;    24.211;        59,60;   438.163;         4,70;          ;             ;          ;             ;          ;             ;          ;             
13.06.1987; ;15;16;20;27;19;13;--; 3; ;       ;      ; 91.673.623,00;         6; 1.145.920,20;        45;    76.394,60;     1.298;     7.945,50;    73.549;       140,20; 1.468.750;        10,10;          ;             ;          ;             ;          ;             ;          ;             
17.06.1987;A;35;19;31;28;15;48;--;45; ;       ;      ; 30.222.241,00;         1; 1.133.334,00;        13;    43.589,70;       583;     2.915,90;    31.282;        54,30;   543.373;         4,50;          ;             ;          ;             ;          ;             ;          ;             
17.06.1987;B;14;29;41; 3;36;31;--;19; ;       ;      ;              ;         2;   566.667,00;        18;    31.481,50;       342;     4.970,70;    23.586;        72,00;   460.547;         5,30;          ;             ;          ;             ;          ;             ;          ;             
20.06.1987; ;24;15;40;27;20; 4;--;39; ;       ;      ; 91.007.242,00;         4; 1.706.385,70;        33;   103.417,30;     1.342;     7.629,10;    77.901;       131,40; 1.534.675;         9,60;          ;             ;          ;             ;          ;             ;          ;             
24.06.1987;A;28;19;18;41;35;45;--;47; ;       ;      ; 26.857.613,00;         1; 1.007.160,40;         4;   125.895,00;       611;     2.472,50;    29.313;        51,50;   487.701;         4,40;          ;             ;          ;             ;          ;             ;          ;             
24.06.1987;B;36;30;47; 7; 2;29;--;14; ;       ;      ;              ;         1; 1.007.160,40;        12;    41.965,00;       267;     5.658,20;    18.350;        82,30;   382.701;         5,70;          ;             ;          ;             ;          ;             ;          ;             
27.06.1987; ;25;33;26;20;40;31;--;12; ;       ;      ; 94.763.482,00;         6; 1.184.543,50;        52;    68.339,00;     1.607;     6.634,00;    96.593;       110,30; 1.767.624;         8,70;          ;             ;          ;             ;          ;             ;          ;             
01.07.1987;A; 7;21;31; 2;18;17;--;48; ;       ;      ; 26.333.499,00;         1;   987.506,20;        12;    41.146,00;       695;     2.131,30;    35.446;        41,70;   597.779;         3,50;          ;             ;          ;             ;          ;             ;          ;             
01.07.1987;B;45;16; 6;15;18;32;--;36; ;       ;      ;              ;         1;   987.506,20;        11;    44.886,60;       486;     3.047,80;    28.621;        51,70;   523.050;         4,00;          ;             ;          ;             ;          ;             ;          ;             
04.07.1987; ;27;42;29; 1; 6;17;--; 2; ;       ;      ; 91.845.974,00;         7;   984.064,00;        30;   114.807,40;     1.730;     5.972,60;    99.986;       103,30; 1.718.629;         8,60;          ;             ;          ;             ;          ;             ;          ;             
08.07.1987;A;49;21; 1;43;13;27;--;34; ;       ;      ; 25.734.174,00;         3;   321.677,10;        16;    30.157,20;       629;     2.301,30;    27.031;        53,50;   442.709;         4,70;          ;             ;          ;             ;          ;             ;          ;             
08.07.1987;B;24;18;13;35;39;42;--; 9; ;       ;      ;              ;         4;   241.257,80;        22;    21.932,50;       631;     2.294,00;    27.576;        52,40;   485.950;         4,30;          ;             ;          ;             ;          ;             ;          ;             
11.07.1987; ; 4;23;14; 2;16;22;--;47; ;       ;      ; 91.044.192,00;         6; 1.138.052,40;         7;   487.736,70;     1.481;     6.915,90;    74.632;       137,20; 1.465.166;        10,00;          ;             ;          ;             ;          ;             ;          ;             
15.07.1987;A;41;23;44;19;27; 4;--;48; ;       ;      ; 26.313.167,00;         4;   246.685,90;        14;    35.240,80;       719;     2.058,50;    33.394;        44,30;   548.472;         3,80;          ;             ;          ;             ;          ;             ;          ;             
15.07.1987;B; 6;48; 4;15;49; 2;--;26; ;       ;      ;              ;         1;   986.743,70;         7;    70.481,60;       386;     3.834,40;    20.563;        71,90;   412.286;         5,10;          ;             ;          ;             ;          ;             ;          ;             
18.07.1987; ;25; 3;43;38;42;33;--;14; ;       ;      ; 90.902.478,00;         5; 1.363.537,10;        39;    87.406,20;     1.383;     7.394,40;    93.861;       108,90; 1.681.665;         8,70;          ;             ;          ;             ;          ;             ;          ;             
22.07.1987;A;44;49; 2;48; 9; 7;--;29; ;       ;      ; 25.493.362,00;         6;   159.333,50;         7;    68.285,70;       407;     3.523,30;    21.475;        66,70;   417.998;         4,90;          ;             ;          ;             ;          ;             ;          ;             
22.07.1987;B; 1;14; 2; 8;30;49;--;47; ;       ;      ;              ;   Jackpot;   956.001,00;         9;    53.111,10;       323;     4.439,60;    20.866;        68,70;   396.587;         5,20;          ;             ;          ;             ;          ;             ;          ;             
25.07.1987; ;46; 1;20;45; 6; 7;--;44; ;       ;      ; 90.229.582,00;         5; 1.353.443,70;        29;   116.676,10;     1.092;     9.295,60;    59.193;       171,40; 1.278.933;        11,40;          ;             ;          ;             ;          ;             ;          ;             
29.07.1987;A;10; 9;38;43;14; 3;--;35; ;       ;      ; 25.187.425,00;         1;   944.528,40;         9;    52.473,80;       341;     4.154,80;    21.784;        65,00;   440.809;         4,60;          ;             ;          ;             ;          ;             ;          ;             
29.07.1987;B; 1;19;33;49;25; 7;--;41; ;       ;      ;              ;        16;   118.783,00;        30;    15.742,10;     1.426;       993,50;    49.516;        28,60;   608.921;         3,30;          ;             ;          ;             ;          ;             ;          ;             
01.08.1987; ;48;33; 1;43;49;46;--; 4; ;       ;      ; 90.244.177,00;         5; 1.353.662,60;        47;    72.003,30;     1.480;     6.859,70;    92.563;       109,60; 1.499.184;         9,70;          ;             ;          ;             ;          ;             ;          ;             
05.08.1987;A;16;13;48;18;11;41;--; 7; ;       ;      ; 25.796.762,00;         1;   967.378,50;         8;    60.461,10;       322;     4.506,40;    20.769;        69,80;   435.614;         4,80;          ;             ;          ;             ;          ;             ;          ;             
05.08.1987;B;41;24;30;39;13;11;--;12; ;       ;      ;              ;         4;   241.844,60;         3;   161.229,70;       564;     2.572,80;    28.021;        51,70;   479.024;         4,30;          ;             ;          ;             ;          ;             ;          ;             
08.08.1987; ;19; 9;45;23;49;38;--;31; ;       ;      ; 91.027.163,00;         8;   853.379,60;        41;    83.256,50;     2.153;     4.756,40;   112.094;        91,30; 1.879.734;         7,80;          ;             ;          ;             ;          ;             ;          ;             
12.08.1987;A; 1;29;19;45; 7;26;--;42; ;       ;      ; 25.395.803,00;   Jackpot;   952.342,60;        22;    21.644,10;       524;     2.726,10;    28.070;        50,80;   498.075;         4,10;          ;             ;          ;             ;          ;             ;          ;             
12.08.1987;B;35;28;40; 4;17;38;--;13; ;       ;      ;              ;         2;   476.171,30;        19;    25.061,60;       370;     3.860,80;    23.672;        60,30;   438.169;         4,70;          ;             ;          ;             ;          ;             ;          ;             
15.08.1987; ;31;17;21;11;28;23;--;44; ;       ;      ; 91.158.101,00;         8;   854.607,10;        32;   106.825,80;     2.242;     4.574,10;   119.853;        85,50; 2.019.080;         7,30;          ;             ;          ;             ;          ;             ;          ;             
19.08.1987;A;48;27;47;16;26;20;--; 2; ;       ;      ; 25.507.279,00;         1; 1.908.865,50;         6;    79.710,20;       223;     6.434,00;    14.625;        98,10;   354.572;         5,80;          ;             ;          ;             ;          ;             ;          ;             
19.08.1987;B;46;40;16;29;20;17;--; 2; ;       ;      ;              ;   Jackpot;   956.522,90;         4;   119.565,30;       220;     6.521,70;    15.897;        90,20;   353.304;         5,80;          ;             ;          ;             ;          ;             ;          ;             
22.08.1987; ;32;34;22;40; 1; 8;--;16; ;       ;      ; 90.069.259,00;         2; 3.377.597,20;        37;    91.286,40;       996;    10.173,40;    65.549;       154,50; 1.407.877;        10,30;          ;             ;          ;             ;          ;             ;          ;             
26.08.1987;A;23;20;14;30;35;16;--;44; ;       ;      ; 25.662.449,00;         1;   962.341,80;         2;   240.585,40;       325;     4.441,50;    19.183;        75,20;   392.394;         5,30;          ;             ;          ;             ;          ;             ;          ;             
26.08.1987;B; 2;48;13;35;14;24;--;18; ;       ;      ;              ;         2;   959.432,30;        39;    12.337,70;       523;     2.760,00;    26.792;        53,80;   436.578;         4,70;          ;             ;          ;             ;          ;             ;          ;             
29.08.1987; ;25;36; 9;35; 1;46;--;30; ;       ;      ; 91.885.811,00;         4; 1.722.858,90;        22;   156.623,50;     1.494;     6.919,10;    76.511;       135,10; 1.469.025;        10,10;          ;             ;          ;             ;          ;             ;          ;             
02.09.1987;A; 8;13;29;28;38;46;--;31; ;       ;      ; 25.482.806,00;         1;   955.605,20;         3;   159.267,50;       308;     4.653,90;    18.714;        76,50;   376.195;         5,50;          ;             ;          ;             ;          ;             ;          ;             
02.09.1987;B; 3;47;29;23;11;42;--;24; ;       ;      ;              ;         3;   318.535,00;         8;    59.725,30;       474;     3.024,00;    23.740;        60,30;   431.742;         4,70;          ;             ;          ;             ;          ;             ;          ;             
05.09.1987; ;28;11;47;27;41; 7;--;29; ;       ;      ; 91.259.322,00;         3; 2.281.483,00;        29;   118.007,70;     1.838;     5.585,70;   103.643;        99,00; 1.843.945;         8,00;          ;             ;          ;             ;          ;             ;          ;             
09.09.1987;A; 4;13; 6; 9; 5;24;--;37; ;       ;      ; 25.354.878,00;         6;   158.467,90;         6;    79.233,90;       778;     1.833,10;    37.706;        37,80;   596.964;         3,40;          ;             ;          ;             ;          ;             ;          ;             
09.09.1987;B;29; 5;12;38;26;23;--; 8; ;       ;      ;              ;         4;   237.701,90;        18;    26.411,30;       646;     2.207,70;    33.126;        43,00;   530.055;         3,80;          ;             ;          ;             ;          ;             ;          ;             
12.09.1987; ;45; 1;40;21;41; 5;--;26; ;       ;      ; 91.504.048,00;         8;   857.850,40;        18;   190.633,40;     1.149;     8.959,20;    68.250;       150,80; 1.365.222;        10,80;          ;             ;          ;             ;          ;             ;          ;             
16.09.1987;A;45;33;30;18;22; 2;--; 3; ;       ;      ; 25.383.666,00;   Jackpot;   951.887,40;        15;    31.729,50;       558;     2.558,80;    26.294;        54,30;   450.707;         4,50;          ;             ;          ;             ;          ;             ;          ;             
16.09.1987;B;45;39;49;43;27;44;--;25; ;       ;      ;              ;   Jackpot;   951.887,50;        11;    43.267,60;       424;     3.367,50;    20.997;        68,00;   357.604;         5,70;          ;             ;          ;             ;          ;             ;          ;             
19.09.1987; ;20;41;18;32;43;24;--;19; ;       ;      ; 91.822.806,00;         5; 1.377.342,00;        17;   202.550,30;     1.575;     6.558,70;    87.884;       117,50; 1.621.908;         9,10;          ;             ;          ;             ;          ;             ;          ;             
23.09.1987;A;40;47;48;22; 5;28;--;13; ;       ;      ; 25.675.212,00;   Jackpot; 1.914.707,80;         9;    53.490,00;       295;     4.895,60;    16.901;        85,40;   356.333;         5,80;          ;             ;          ;             ;          ;             ;          ;             
23.09.1987;B;28;34;30;10;27;24;--;49; ;       ;      ;              ;   Jackpot; 1.914.707,80;         2;   240.705,10;       351;     4.114,60;    22.069;        65,40;   448.287;         4,60;          ;             ;          ;             ;          ;             ;          ;             
26.09.1987; ;45;33; 8;19;43;12;--;35; ;       ;      ; 92.471.152,00;         3; 2.311.778,80;        32;   108.364,60;     1.382;     7.527,40;    84.771;       122,70; 1.634.990;         9,10;          ;             ;          ;             ;          ;             ;          ;             
30.09.1987;A;48;22;27; 1;33;13;--;39; ;       ;      ; 29.474.967,00;         4;   755.004,70;        18;    30.703,00;       503;     3.296,10;    28.485;        58,20;   514.341;         4,60;          ;             ;          ;             ;          ;             ;          ;             
30.09.1987;B;26;12;29; 3;43; 8;--;30; ;       ;      ;              ;         2; 1.510.009,50;        21;    26.316,90;       726;     2.283,70;    33.971;        48,80;   567.546;         4,20;          ;             ;          ;             ;          ;             ;          ;             
03.10.1987; ;35;42;48;46;16;47;--;49; ;       ;      ; 97.464.931,00;         2; 3.654.934,90;        91;    40.164,10;       824;    13.306,80;    67.309;       162,90; 1.387.893;        11,40;          ;             ;          ;             ;          ;             ;          ;             
07.10.1987;A;19; 4;26;47;34;33;--; 9; ;       ;      ; 26.151.064,00;         1;   980.664,90;         9;    54.481,30;       520;     2.828,80;    27.910;        52,70;   496.528;         4,20;          ;             ;          ;             ;          ;             ;          ;             
07.10.1987;B;33;14; 8;46;23; 7;--;39; ;       ;      ;              ;         1;   980.664,90;         8;    61.291,50;       391;     3.762,10;    23.308;        63,10;   442.293;         4,80;          ;             ;          ;             ;          ;             ;          ;             
10.10.1987; ;17;15;41;46;49;11;--;33; ;       ;      ; 93.424.732,00;         6; 1.167.809,10;        40;    87.585,60;     1.054;     9.971,80;    66.607;       157,70; 1.445.779;        10,50;          ;             ;          ;             ;          ;             ;          ;             
14.10.1987;A;37;25;27;44;17;36;--;30; ;       ;      ; 25.431.787,00;         4;   238.423,00;         6;    79.474,30;       551;     2.596,20;    27.840;        51,30;   489.655;         4,20;          ;             ;          ;             ;          ;             ;          ;             
14.10.1987;B;18;28;34;38;46; 2;--;22; ;       ;      ;              ;         2;   476.846,00;        18;    26.491,40;       451;     3.171,90;    24.736;        57,80;   429.905;         4,80;          ;             ;          ;             ;          ;             ;          ;             
17.10.1987; ; 7; 3;33;12;27; 4;--;37; ;       ;      ; 93.595.224,00;         7; 1.002.805,90;        50;    70.196,40;     2.702;     3.896,90;   136.821;        76,90; 2.243.089;         6,70;          ;             ;          ;             ;          ;             ;          ;             
21.10.1987;A;33; 2;30; 5;31;49;--;18; ;       ;      ; 25.396.409,00;         1;   952.365,30;        11;    43.289,30;       299;     4.777,70;    20.648;        69,10;   436.143;         4,70;          ;             ;          ;             ;          ;             ;          ;             
21.10.1987;B; 5;32;16;12;19;34;--;46; ;       ;      ;              ;         1;   952.365,30;        20;    23.809,10;       815;     1.752,80;    36.954;        38,60;   592.466;         3,40;          ;             ;          ;             ;          ;             ;          ;             
24.10.1987; ;48;33;20;11;18;19;--;36; ;       ;      ; 93.602.116,00;         2; 3.510.079,30;        28;   125.359,90;     1.201;     8.767,80;    90.757;       116,00; 1.799.163;         8,40;          ;             ;          ;             ;          ;             ;          ;             
28.10.1987;A; 4;44;39;13; 2;38;--;42; ;       ;      ; 25.525.565,00;         1;   957.208,60;         4;   119.651,00;       284;     5.055,60;    18.375;        78,10;   393.688;         5,20;          ;             ;          ;             ;          ;             ;          ;             
28.10.1987;B;31; 2;19;46;25;38;--;44; ;       ;      ;              ;         2;   478.604,30;         9;    53.178,20;       638;     2.250,40;    30.258;        47,40;   526.849;         3,90;          ;             ;          ;             ;          ;             ;          ;             
31.10.1987; ; 9;46;39;37;48;20;--; 2; ;       ;      ; 98.030.846,00;         6; 1.225.385,50;        21;   175.055,00;     1.339;     8.236,30;    81.616;       135,10; 1.554.628;        10,20;          ;             ;          ;             ;          ;             ;          ;             
04.11.1987;A;26;46;43;18;40;21;--;30; ;       ;      ; 25.517.044,00;         1;   956.889,10;         5;    95.688,90;       289;     4.966,50;    18.842;        76,10;   374.116;         5,50;          ;             ;          ;             ;          ;             ;          ;             
04.11.1987;B;18; 5;49; 3;43;23;--;27; ;       ;      ;              ;   Jackpot;   956.889,10;        17;    28.143,70;       465;     3.086,70;    27.778;        51,60;   490.159;         4,20;          ;             ;          ;             ;          ;             ;          ;             
07.11.1987; ;21;22;23;14;25;42;--; 6; ;       ;      ; 94.648.836,00;         2; 3.549.331,30;        20;   177.466,50;     1.212;     8.785,40;    84.953;       125,30; 1.600.819;         9,60;          ;             ;          ;             ;          ;             ;          ;             
11.11.1987;A;42;14;39; 6; 7;26;--;31; ;       ;      ; 25.837.157,00;         4;   242.223,30;        11;    44.040,60;       395;     3.679,30;    21.863;        66,40;   436.171;         4,80;          ;             ;          ;             ;          ;             ;          ;             
11.11.1987;B;35;20;14;23; 7;39;--;31; ;       ;      ;              ;         2;   962.891,20;        17;    28.496,80;       422;     3.443,90;    23.270;        62,40;   431.649;         4,80;          ;             ;          ;             ;          ;             ;          ;             
14.11.1987; ;30; 6;23;19;36;45;--;17; ;       ;      ; 97.783.019,00;        12;   611.143,80;        34;   107.848,90;     1.761;     6.246,70;    91.739;       119,90; 1.755.396;         9,00;          ;             ;          ;             ;          ;             ;          ;             
18.11.1987;A;48; 9;30;18; 5;44;--;26; ;       ;      ; 26.492.682,00;         3;   331.158,50;        19;    26.144,00;       549;     2.714,40;    28.064;        53,10;   482.990;         4,40;          ;             ;          ;             ;          ;             ;          ;             
18.11.1987;B;14;34;44;38;32;13;--; 3; ;       ;      ;              ;   Jackpot;   993.475,50;        10;    49.673,70;       312;     4.776,30;    24.414;        61,00;   447.144;         4,80;          ;             ;          ;             ;          ;             ;          ;             
21.11.1987; ;20;31;38;23;25;18;--;41; ;       ;      ; 94.741.070,00;         7; 1.015.082,80;        48;    74.016,40;     1.853;     5.751,90;    96.669;       110,20; 1.764.345;         8,70;          ;             ;          ;             ;          ;             ;          ;             
25.11.1987;A;16;44;39;34;20;24;--; 3; ;       ;      ; 25.797.443,00;         4;   241.851,00;        17;    28.453,00;       600;     2.418,50;    23.934;        60,60;   402.056;         5,20;          ;             ;          ;             ;          ;             ;          ;             
25.11.1987;B; 6;45;25;20;13;40;--;31; ;       ;      ;              ;         1; 1.960.879,60;        26;    18.603,90;       470;     3.087,40;    25.304;        57,30;   431.259;         4,80;          ;             ;          ;             ;          ;             ;          ;             
28.11.1987; ;44;16;10;11; 9;35;--;42; ;       ;      ; 96.729.890,00;         2; 3.627.370,80;        18;   201.520,60;       949;    11.466,90;    71.302;       152,60; 1.593.075;         9,80;          ;             ;          ;             ;          ;             ;          ;             
02.12.1987;A;24;38;43;28;20;27;--; 6; ;       ;      ; 29.453.140,00;         1; 1.104.492,70;         7;    78.892,30;       245;     6.762,20;    19.625;        84,40;   439.132;         5,40;          ;             ;          ;             ;          ;             ;          ;             
02.12.1987;B;34;27;10;39; 4;42;--;32; ;       ;      ;              ;         1; 1.104.492,70;         7;    78.892,30;       427;     3.879,90;    23.556;        70,30;   462.267;         5,10;          ;             ;          ;             ;          ;             ;          ;             
05.12.1987; ;34;42;17;22; 6; 4;--;27; ;       ;      ;105.977.333,00;         8;   993.537,40;        42;    94.622,60;     1.654;     7.208,20;    91.007;       131,00; 1.730.459;         9,90;          ;             ;          ;             ;          ;             ;          ;             
09.12.1987;A;38;49;14;43;29;23;--;37; ;       ;      ; 27.136.223,00;   Jackpot; 1.017.608,30;         2;   254.402,00;       289;     5.281,70;    18.418;        82,80;   383.660;         5,70;          ;             ;          ;             ;          ;             ;          ;             
09.12.1987;B;38;27;35; 9;24;18;--;45; ;       ;      ;              ;         4;   254.402,00;        14;    36.343,10;       990;     1.541,80;    43.229;        35,30;   627.181;         3,50;          ;             ;          ;             ;          ;             ;          ;             
12.12.1987; ;14;41;16;19;25; 2;--;40; ;       ;      ; 98.019.294,00;         1; 7.351.447,00;        37;    99.343,80;     1.541;     7.155,80;    93.596;       117,80; 1.766.713;         9,00;          ;             ;          ;             ;          ;             ;          ;             
16.12.1987;A;21;17;15;10;43;33;--;23; ;       ;      ; 28.987.229,00;         2; 1.052.314,60;        10;    54.351,00;       407;     4.006,20;    26.153;        62,30;   514.835;         4,50;          ;             ;          ;             ;          ;             ;          ;             
16.12.1987;B;32; 7;26; 9;19;22;--;41; ;       ;      ;              ;         5;   217.404,20;        16;    33.969,40;       705;     2.312,80;    38.726;        42,10;   668.688;         3,50;          ;             ;          ;             ;          ;             ;          ;             
19.12.1987; ;38;21;31;32;29;46;--;37; ;       ;      ;102.584.574,00;         2; 3.846.921,50;        39;    98.639,00;     1.441;     8.008,80;    95.871;       120,30; 1.786.895;         9,30;          ;             ;          ;             ;          ;             ;          ;             
23.12.1987;A; 9;39;35; 3; 2;19;--;36; ;       ;      ; 27.968.913,00;         1; 1.048.834,20;        14;    37.458,30;       630;     2.497,20;    36.579;        43,00;   618.077;         3,60;          ;             ;          ;             ;          ;             ;          ;             
23.12.1987;B; 3; 5; 9; 8;42;34;--;20; ;       ;      ;              ;         2;   524.417,10;         3;   174.805,70;       358;     4.394,50;    25.679;        61,20;   497.318;         4,50;          ;             ;          ;             ;          ;             ;          ;             
26.12.1987; ;12;41;31;18; 9;38;--;34; ;       ;      ; 91.802.518,00;        16;   430.324,30;        58;    59.355,00;     2.395;     4.312,20;   113.437;        91,00; 1.905.164;         7,80;          ;             ;          ;             ;          ;             ;          ;             
30.12.1987;A;46;17;12;25;22;27;--; 6; ;       ;      ; 26.897.503,00;   Jackpot; 1.008.656,30;        11;    45.848,00;       427;     3.543,20;    28.029;        53,90;   525.672;         4,10;          ;             ;          ;             ;          ;             ;          ;             
30.12.1987;B; 9;12;11;46;27;35;--; 8; ;       ;      ;              ;         1; 1.008.656,30;         8;    63.041,00;       424;     3.568,30;    26.072;        58,00;   518.366;         4,20;          ;             ;          ;             ;          ;             ;          ;             
02.01.1988; ;25;45;19;32;22;12;--; 6; ;       ;      ; 91.401.337,00;         1; 6.855.100,20;        55;    62.319,00;     1.764;     5.829,10;    96.313;       106,70; 1.782.298;         8,30;          ;             ;          ;             ;          ;             ;          ;             

Spieleinsätze und Quoten in DM

Alle Angaben ohne Gewähr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
06.01.1988;A;32;22;23; 2;41;27;--;42; ;       ;      ; 26.084.551,00;         4;   496.706,70;         6;    81.514,20;       384;     3.820,90;    27.884;        52,60;   508.622;         4,10;          ;             ;          ;             ;          ;             ;          ;             
06.01.1988;B;38;43;46; 9;30;32;--; 8; ;       ;      ;              ;   Jackpot;   978.170,60;   Jackpot;   489.085,30;       328;     4.473,30;    21.972;        66,70;   425.127;         4,90;          ;             ;          ;             ;          ;             ;          ;             
09.01.1988; ;30;26;37; 1;10;31;--;11; ;       ;      ;100.275.856,00;         8;   940.086,10;        47;    80.007,30;     1.525;     7.397,30;    99.153;       113,70; 1.873.184;         8,60;          ;             ;          ;             ;          ;             ;          ;             
13.01.1988;A;24;21;42;46;27;17;--; 2; ;       ;      ; 28.390.083,00;         1; 1.064.628,10;        16;    33.269,60;       504;     3.168,50;    27.115;        58,80;   505.832;         4,50;          ;             ;          ;             ;          ;             ;          ;             
13.01.1988;B;34;14;36;23;10;25;--;28; ;       ;      ;              ;         1; 2.042.798,70;        11;    92.854,40;       677;     2.358,80;    29.464;        54,10;   497.322;         4,60;          ;             ;          ;             ;          ;             ;          ;             
16.01.1988; ;44;37; 6;17;36;42;--;18; ;       ;      ;100.087.992,00;   Jackpot; 7.506.599,40;        19;   197.542,00;     1.006;    11.192,70;    76.846;       146,50; 1.511.296;        10,70;          ;             ;          ;             ;          ;             ;          ;             
20.01.1988;A; 3;17;44; 5;31;11;--; 2; ;       ;      ; 29.435.194,00;   Jackpot; 1.103.819,70;         9;    61.323,30;       918;     1.803,60;    46.269;        35,70;   696.510;         3,40;          ;             ;          ;             ;          ;             ;          ;             
20.01.1988;B;36;41;11; 2; 4;35;--;49; ;       ;      ;              ;         1; 1.103.819,70;   Jackpot;   551.909,80;       353;     4.690,40;    22.061;        75,00;   460.718;         5,10;          ;             ;          ;             ;          ;             ;          ;             
23.01.1988; ;30;26;31;25;32;24;--;33; ;       ;      ;150.931.641,00;       222;    84.803,90;     1.509;     3.750,70;     4.725;     3.593,60;   151.822;       111,80; 2.536.551;         9,60;          ;             ;          ;             ;          ;             ;          ;             
27.01.1988;A;27;42; 9;37;10;39;--;15; ;       ;      ; 31.431.046,00;         3;   760.827,90;         6;    98.222,00;       522;     3.386,90;    30.485;        57,90;   549.818;         4,60;          ;             ;          ;             ;          ;             ;          ;             
27.01.1988;B;10;44;35;29;30;34;--; 3; ;       ;      ;              ;   Jackpot; 1.178.664,20;         6;   190.206,90;       255;     6.933,30;    19.104;        92,50;   429.971;         5,90;          ;             ;          ;             ;          ;             ;          ;             
30.01.1988; ;37; 7;27;49;40;44;--;25; ;       ;      ;114.198.060,00;         2; 4.282.427,20;        39;   109.805,80;     1.346;     9.544,70;   106.486;       120,60; 2.031.417;         9,10;          ;             ;          ;             ;          ;             ;          ;             
03.02.1988;A;32;42;23; 4; 7;43;--;26; ;       ;      ; 31.746.596,00;         4;   297.624,30;        17;    35.014,60;       519;     3.440,70;    29.456;        60,60;   551.779;         4,60;          ;             ;          ;             ;          ;             ;          ;             
03.02.1988;B;39;19;44;49;15;11;--; 3; ;       ;      ;              ;         2; 1.184.580,70;         7;    85.035,50;       332;     5.378,70;    23.184;        77,00;   497.629;         5,10;          ;             ;          ;             ;          ;             ;          ;             
